sample,code,dilution_cap,liquidity_elasticity,money_gdp,income_floor,speed,midpoint,ai_gain,resource_growth,excluded_fraction,dilution_investment_penalty,terminal_year,calendar_terminal_year,status,sunset,price_band,mvi_gdp,gini_wealth,real_gdp,tax_gdp,usownership_share,coverage_shortfall,max_inflation,max_accounting_error
29,B2,0.0110585492838,1.00898108363,0.605152220558,0.293194956779,0.178543166719,37.1782241914,0.377254512737,0.0107832444869,0.0393623974113,0.192976351718,50,2077,ok,False,True,0.234191167478,0.792639867024,2.00061289209,0.430957103403,0,0.00239007487114,0.0218647686134,4.93302498994e-16
29,B5,0.0110585492838,1.00898108363,0.605152220558,0.293194956779,0.178543166719,37.1782241914,0.377254512737,0.0107832444869,0.0393623974113,0.192976351718,50,2077,ok,False,True,0.220710118219,0.747187873636,2.00061289209,0.417436861763,0.0723524804661,0.00278479996359,0.0217482335911,5.28743634031e-16
29,B6,0.0110585492838,1.00898108363,0.605152220558,0.293194956779,0.178543166719,37.1782241914,0.377254512737,0.0107832444869,0.0393623974113,0.192976351718,50,2077,ok,False,True,0.217416580248,0.748420099599,2.00061289209,0.400273445894,0.0723524804661,0.00300493530299,0.0217658295266,6.73933149654e-16
30,B2,0.00729582379067,8.45511779601,0.725636371776,0.339428717351,0.198522071501,18.1333563992,0.875958767727,0.0313692882599,0.223592492141,0.223037786385,50,2077,ok,False,True,0.291803653542,0.762430034579,5.42849267446,0.4689341073,0,0.00215487535585,0.0221071502249,5.06188624799e-16
30,B5,0.00729582379067,8.45511779601,0.725636371776,0.339428717351,0.198522071501,18.1333563992,0.875958767727,0.0313692882599,0.223592492141,0.223037786385,50,2077,ok,False,True,0.291995345618,0.687188654044,5.42849267446,0.469267795733,0.140508933493,0.00209753291382,0.0220215786611,4.49525235467e-16
30,B6,0.00729582379067,8.45511779601,0.725636371776,0.339428717351,0.198522071501,18.1333563992,0.875958767727,0.0313692882599,0.223592492141,0.223037786385,50,2077,ok,False,True,0.290884033273,0.696977886928,5.42849267446,0.46130609353,0.140508933493,0.00232467742899,0.0219997790854,5.21843596337e-16
31,B2,0.00956831852604,2.7232111346,0.49795098521,0.155342548144,0.203944170091,12.3149531105,0.900445673502,0.0116260171211,0.0860753814343,0.263683450737,50,2077,ok,False,True,0.0853074529036,0.825509231007,2.06493192503,0.283235734082,0,0.00256570765098,0.021803385923,3.97059025746e-16
31,B5,0.00956831852604,2.7232111346,0.49795098521,0.155342548144,0.203944170091,12.3149531105,0.900445673502,0.0116260171211,0.0860753814343,0.263683450737,50,2077,ok,False,True,0.0285209449865,0.69904609564,2.06493192503,0.226382576403,0.211656660408,0.00616008224942,0.0215999901465,6.30508370806e-16
31,B6,0.00956831852604,2.7232111346,0.49795098521,0.155342548144,0.203944170091,12.3149531105,0.900445673502,0.0116260171211,0.0860753814343,0.263683450737,50,2077,ok,False,True,0.0251575957233,0.699349351154,2.06493192503,0.211730867603,0.211656660408,0.00631776780938,0.0215068852132,6.68528739096e-16
32,B2,0.0421797794107,2.39426498379,0.385433709484,0.268867096345,0.093218902319,22.1964701354,0.66076096393,0.0376124731883,0.0468626380647,0.849258643652,50,2077,ok,False,True,0.207156305933,0.807800995191,4.75801170381,0.403407272147,0,0.00243324807456,0.0212124855861,4.4614152994e-16
32,B5,0.0421797794107,2.39426498379,0.385433709484,0.268867096345,0.093218902319,22.1964701354,0.66076096393,0.0376124731883,0.0468626380647,0.849258643652,50,2077,ok,False,True,0.0755704971017,0.544243110902,4.55660547408,0.271576963238,0.427931484235,0.00804589103572,0.0210656515117,4.83249937068e-16
32,B6,0.0421797794107,2.39426498379,0.385433709484,0.268867096345,0.093218902319,22.1964701354,0.66076096393,0.0376124731883,0.0468626380647,0.849258643652,50,2077,ok,False,True,0.0715436956517,0.544391597896,4.55661218838,0.260578547275,0.427931484235,0.00821372473052,0.0210741872854,5.92438046841e-16
33,B2,0.0176384838612,4.77333122376,0.974919759732,0.355222790233,0.230745151668,17.5694402712,1.50735656185,0.0122235332129,0.0298748563078,1.48672995275,50,2077,ok,False,True,0.310875115078,0.751734374909,2.12682279168,0.493837029828,0,0.00208970603791,0.0224704676675,5.0196971323e-16
33,B5,0.0176384838612,4.77333122376,0.974919759732,0.355222790233,0.230745151668,17.5694402712,1.50735656185,0.0122235332129,0.0298748563078,1.48672995275,50,2077,ok,False,True,0.236946328954,0.569776850246,2.12682279168,0.418472867909,0.316692714566,0.00403647211922,0.0224188491507,5.39815908047e-16
33,B6,0.0176384838612,4.77333122376,0.974919759732,0.355222790233,0.230745151668,17.5694402712,1.50735656185,0.0122235332129,0.0298748563078,1.48672995275,50,2077,ok,False,True,0.22880593511,0.574500056353,2.12682279168,0.391661487547,0.316692714566,0.00473291694961,0.0225300010769,5.35287105346e-16
34,B2,0.0376643607885,4.34206684117,0.235444098892,0.387452935971,0.148393438635,24.7254606075,0.963418328578,0.0355693691077,0.187857146695,0.355825766911,50,2077,ok,False,True,0.349526435563,0.811199308408,6.66741540403,0.552062131674,0,0.00198030176234,0.0215171393346,4.18728891861e-16
34,B5,0.0376643607885,4.34206684117,0.235444098892,0.387452935971,0.148393438635,24.7254606075,0.963418328578,0.0355693691077,0.187857146695,0.355825766911,50,2077,ok,False,True,0.351898293172,0.563374618547,6.66741540403,0.554332392542,0.422789042471,0.00173988733461,0.0212173057229,4.67874068021e-16
34,B6,0.0376643607885,4.34206684117,0.235444098892,0.387452935971,0.148393438635,24.7254606075,0.963418328578,0.0355693691077,0.187857146695,0.355825766911,50,2077,ok,False,True,0.35162695101,0.564382667642,6.66741540403,0.552211909546,0.422789042471,0.00174719744128,0.0212264476754,4.54532274201e-16
35,B2,0.0455291517118,9.07079361582,0.36742504622,0.278491423402,0.299337409469,33.9762266425,0.800277863848,0.0329364718429,0.133369187324,0.24617624066,50,2077,ok,False,True,0.224696715897,0.80461659173,5.60681497868,0.420258115136,0,0.00222050365253,0.0228933744252,4.95583077441e-16
35,B5,0.0455291517118,9.07079361582,0.36742504622,0.278491423402,0.299337409469,33.9762266425,0.800277863848,0.0329364718429,0.133369187324,0.24617624066,50,2077,ok,False,True,0.209101831838,0.586119757396,5.53301305458,0.405289220562,0.366849466705,0.00364148385508,0.0223571851519,4.95583077441e-16
35,B6,0.0455291517118,9.07079361582,0.36742504622,0.278491423402,0.299337409469,33.9762266425,0.800277863848,0.0329364718429,0.133369187324,0.24617624066,50,2077,ok,False,True,0.208436704394,0.588831777824,5.5329122345,0.401482992421,0.366849466705,0.00367223021081,0.0223792819204,4.29044579195e-16
36,B2,0.0172326199765,2.42041056479,0.983622642093,0.20351394459,0.214146986647,16.2002854444,1.03232251743,0.0417276024629,0.181183653332,1.0192503245,50,2077,ok,False,True,0.135202597818,0.780713400706,8.27997104246,0.302373798772,0,0.00257647477551,0.0223571998086,5.09551120855e-16
36,B5,0.0172326199765,2.42041056479,0.983622642093,0.20351394459,0.214146986647,16.2002854444,1.03232251743,0.0417276024629,0.181183653332,1.0192503245,50,2077,ok,False,True,0.137573520783,0.611976860143,8.07338622859,0.305328751236,0.319135360712,0.00250300573287,0.0216674474682,6.08686035627e-16
36,B6,0.0172326199765,2.42041056479,0.983622642093,0.20351394459,0.214146986647,16.2002854444,1.03232251743,0.0417276024629,0.181183653332,1.0192503245,50,2077,ok,False,True,0.13407305359,0.612340188561,8.07339361931,0.278884379501,0.319135360712,0.00273100428557,0.0217410197283,6.03602249264e-16
37,B2,0.00614551961618,1.90966621684,0.594780655488,0.353304693785,0.26207250516,39.8197950609,0.686270470758,0.02327307907,0.143434064982,1.08652707582,50,2077,ok,False,True,0.305028946078,0.767685917175,3.68586502788,0.494990801839,0,0.00218385710932,0.0225185130511,4.44305216237e-16
37,B5,0.00614551961618,1.90966621684,0.594780655488,0.353304693785,0.26207250516,39.8197950609,0.686270470758,0.02327307907,0.143434064982,1.08652707582,50,2077,ok,False,True,0.298847620558,0.747075464441,3.68586502788,0.488606115567,0.0345628205729,0.00264641805998,0.0219073541617,4.12326530051e-16
37,B6,0.00614551961618,1.90966621684,0.594780655488,0.353304693785,0.26207250516,39.8197950609,0.686270470758,0.02327307907,0.143434064982,1.08652707582,50,2077,ok,False,True,0.296485236447,0.75013773847,3.68586502788,0.474781438173,0.0345628205729,0.00298408146179,0.0219343047279,4.04375952252e-16
38,B2,0.02153356746,9.64520104874,0.409715420477,0.301311158276,0.195477774717,15.6773127273,0.755449548132,0.0338972846639,0.0193723692674,1.73749280854,50,2077,ok,False,True,0.251620572179,0.80202396965,5.8732576263,0.448705403491,0,0.00213864908061,0.0221474684675,4.5613374305e-16
38,B5,0.02153356746,9.64520104874,0.409715420477,0.301311158276,0.195477774717,15.6773127273,0.755449548132,0.0338972846639,0.0193723692674,1.73749280854,50,2077,ok,False,True,0.145222461836,0.560492160291,5.55951079734,0.342044978269,0.380550994296,0.00457934745617,0.0214659243961,4.99830091326e-16
38,B6,0.02153356746,9.64520104874,0.409715420477,0.301311158276,0.195477774717,15.6773127273,0.755449548132,0.0338972846639,0.0193723692674,1.73749280854,50,2077,ok,False,True,0.143191560928,0.56253549269,5.55944510825,0.33603954984,0.380550994296,0.00464676109148,0.0214865184469,5.14797531362e-16
39,B2,0.0275357772271,9.55333000243,0.701373740233,0.227427719709,0.258571769228,11.6870021961,1.27574475967,0.0105229670403,0.0921279206259,0.649707614172,50,2077,ok,False,True,0.166651076547,0.801828688395,1.95521563833,0.358851103003,0,0.0023615215616,0.0225806064897,4.7290126159e-16
39,B5,0.0275357772271,9.55333000243,0.701373740233,0.227427719709,0.258571769228,11.6870021961,1.27574475967,0.0105229670403,0.0921279206259,0.649707614172,50,2077,ok,False,True,0.00278359895745,0.518074548765,1.95521563833,0.19422612023,0.510937729102,0.0145207588998,0.0219902428454,4.77313849243e-16
39,B6,0.0275357772271,9.55333000243,0.701373740233,0.227427719709,0.258571769228,11.6870021961,1.27574475967,0.0105229670403,0.0921279206259,0.649707614172,50,2077,ok,False,True,0,0.516794865735,1.95521563833,0.181500127411,0.510937729102,0.0146286611723,0.0221682676942,4.60451198609e-16
40,B2,0.00909380817503,7.75318381501,0.270509904295,0.222222229784,0.203653306263,33.1076017009,1.36477181713,0.0358220806341,0.0471469026491,0.0711162012014,50,2077,ok,False,True,0.158639844608,0.823576470878,6.7548228422,0.358029114911,0,0.00243091027831,0.0222577271544,3.85693054742e-16
40,B5,0.00909380817503,7.75318381501,0.270509904295,0.222222229784,0.203653306263,33.1076017009,1.36477181713,0.0358220806341,0.0471469026491,0.0711162012014,50,2077,ok,False,True,0.139353707333,0.767010540201,6.7548228422,0.338742235583,0.0862569625037,0.00309645289528,0.0222121048265,4.15044387896e-16
40,B6,0.00909380817503,7.75318381501,0.270509904295,0.222222229784,0.203653306263,33.1076017009,1.36477181713,0.0358220806341,0.0471469026491,0.0711162012014,50,2077,ok,False,True,0.138834790006,0.769711947508,6.7548228422,0.33595592451,0.0862569625037,0.00311388598982,0.0222109614381,4.2385148501e-16
41,B2,0.0059448622982,2.30059085855,0.28587518697,0.327068327826,0.289181208247,13.2648460301,0.551356735705,0.0441570419376,0.136916311109,1.69253715249,50,2077,ok,False,True,0.282208924831,0.816014956667,4.71029125509,0.486025893455,0,0.00204636103507,0.0229212969368,4.86043092927e-16
41,B5,0.0059448622982,2.30059085855,0.28587518697,0.327068327826,0.289181208247,13.2648460301,0.551356735705,0.0441570419376,0.136916311109,1.69253715249,50,2077,ok,False,True,0.261787896376,0.725817420349,4.62650456582,0.465470421613,0.140837613718,0.00364317099045,0.0222402013538,4.15024648287e-16
41,B6,0.0059448622982,2.30059085855,0.28587518697,0.327068327826,0.289181208247,13.2648460301,0.551356735705,0.0441570419376,0.136916311109,1.69253715249,50,2077,ok,False,True,0.260803933869,0.72678702934,4.62651002121,0.460423800871,0.140837613718,0.0036929243627,0.0222561218706,4.55618346088e-16
42,B2,0.0434393277831,3.95012985461,0.797166723092,0.32337066988,0.149650025164,32.8803560459,1.51766527526,0.055833944758,0.0331820421459,0.906442152148,50,2077,ok,False,True,0.263881254582,0.739850584367,11.5691918327,0.421694321907,0,0.00245523284729,0.0215039800162,5.8560268266e-16
42,B5,0.0434393277831,3.95012985461,0.797166723092,0.32337066988,0.149650025164,32.8803560459,1.51766527526,0.055833944758,0.0331820421459,0.906442152148,50,2077,ok,False,True,0.172248280133,0.569161699035,11.0550500275,0.329349885444,0.326327013545,0.00536916183835,0.0210353285727,5.11052618777e-16
42,B6,0.0434393277831,3.95012985461,0.797166723092,0.32337066988,0.149650025164,32.8803560459,1.51766527526,0.055833944758,0.0331820421459,0.906442152148,50,2077,ok,False,True,0.166248415445,0.571734518327,11.0551131791,0.310271884607,0.326327013545,0.0057650581315,0.0210500642216,4.63892058545e-16
43,B2,0.0308840195021,8.09059970785,0.503115700948,0.150493193522,0.171676759373,21.5804233994,0.428334103736,0.032026588986,0.245384820065,1.67547605931,50,2077,ok,False,True,0.0779457981678,0.82161208546,3.8820071625,0.270236085105,0,0.00263812556985,0.0214339848273,3.76951935996e-16
43,B5,0.0308840195021,8.09059970785,0.503115700948,0.150493193522,0.171676759373,21.5804233994,0.428334103736,0.032026588986,0.245384820065,1.67547605931,50,2077,ok,False,True,0.0818289831951,0.600515558611,3.58693160772,0.274383695336,0.417039915207,0.00242293087232,0.0207107267432,4.00552154411e-16
43,B6,0.0308840195021,8.09059970785,0.503115700948,0.150493193522,0.171676759373,21.5804233994,0.428334103736,0.032026588986,0.245384820065,1.67547605931,50,2077,ok,False,True,0.0807922763001,0.601482182595,3.5868402517,0.266103442036,0.417039915207,0.00245607224704,0.0207078996251,3.97094839788e-16
44,B2,0.0135891847926,9.94671232588,0.837386264053,0.313809948919,0.191699276603,24.1445232554,1.34715725099,0.0532345594634,0.164087626747,1.81966932663,50,2077,ok,False,True,0.261193685913,0.751629434921,11.8933143593,0.432812057697,0,0.00225082229164,0.0219167497896,4.65147026587e-16
44,B5,0.0135891847926,9.94671232588,0.837386264053,0.313809948919,0.191699276603,24.1445232554,1.34715725099,0.0532345594634,0.164087626747,1.81966932663,50,2077,ok,False,True,0.255640566417,0.644231751337,11.4241957612,0.427150808074,0.197773790794,0.00266871251278,0.021331580909,4.89640927702e-16
44,B6,0.0135891847926,9.94671232588,0.837386264053,0.313809948919,0.191699276603,24.1445232554,1.34715725099,0.0532345594634,0.164087626747,1.81966932663,50,2077,ok,False,True,0.25435669621,0.655157451217,11.4243149158,0.418459000545,0.197773790794,0.0028737745942,0.0213807235861,4.43243138389e-16
45,B2,0.0185700803683,7.11677349153,0.507172306559,0.341264247394,0.0840143832113,39.6421161423,0.838348881823,0.0295878528741,0.17198699988,0.422323358362,50,2077,ok,False,True,0.27048843461,0.774305791921,4.32736775496,0.455483860048,0,0.00283150382036,0.0209200721669,4.65233230598e-16
45,B5,0.0185700803683,7.11677349153,0.507172306559,0.341264247394,0.0840143832113,39.6421161423,0.838348881823,0.0295878528741,0.17198699988,0.422323358362,50,2077,ok,False,True,0.27061072617,0.729984124062,4.31181165663,0.455656959425,0.0749433291713,0.00280688721068,0.0207665121373,4.17430877775e-16
45,B6,0.0185700803683,7.11677349153,0.507172306559,0.341264247394,0.0840143832113,39.6421161423,0.838348881823,0.0295878528741,0.17198699988,0.422323358362,50,2077,ok,False,True,0.269418667223,0.737357058975,4.31186049453,0.449809059943,0.0749433291713,0.00289614879174,0.0207775394648,4.83277837002e-16
46,B2,0.0460222786463,3.8767246456,0.950142237569,0.320332873712,0.107820285821,14.7108068043,0.714477326287,0.0514214064232,0.0146611960962,0.506317400809,50,2077,ok,False,True,0.267080702528,0.749601284684,5.46358182474,0.43891739383,0,0.00226601421362,0.0213498175641,6.12389099005e-16
46,B5,0.0460222786463,3.8767246456,0.950142237569,0.320332873712,0.107820285821,14.7108068043,0.714477326287,0.0514214064232,0.0146611960962,0.506317400809,50,2077,ok,False,True,0.0985432053209,0.437546354616,5.27360361184,0.270024111637,0.573177240347,0.00513627862562,0.0209679477489,5.17372386062e-16
46,B6,0.0460222786463,3.8767246456,0.950142237569,0.320332873712,0.107820285821,14.7108068043,0.714477326287,0.0514214064232,0.0146611960962,0.506317400809,50,2077,ok,False,True,0.085260691123,0.437396594054,5.27364618187,0.238439279811,0.573177240347,0.0056924433236,0.0210614274888,5.08166751388e-16
47,B2,0.0423302802559,9.84390681385,0.525309807881,0.362905110273,0.296747365222,29.1417564723,0.629274019417,0.0484423278397,0.00184562144779,0.317981160195,50,2077,ok,False,True,0.320896601828,0.775984123173,4.81744319977,0.512263015177,0,0.00203780360337,0.0226903628374,5.21005086538e-16
47,B5,0.0423302802559,9.84390681385,0.525309807881,0.362905110273,0.296747365222,29.1417564723,0.629274019417,0.0484423278397,0.00184562144779,0.317981160195,50,2077,ok,False,True,0.22585992774,0.501538992449,4.72913153838,0.417406231217,0.436761703401,0.00253699277948,0.0220698186081,3.74835773509e-16
47,B6,0.0423302802559,9.84390681385,0.525309807881,0.362905110273,0.296747365222,29.1417564723,0.629274019417,0.0484423278397,0.00184562144779,0.317981160195,50,2077,ok,False,True,0.223213862851,0.504764949585,4.72920005855,0.410254893385,0.436761703401,0.00268238138216,0.0221186057865,4.68359365644e-16
48,B2,0.033392162731,3.08983283142,0.215340036219,0.389415720275,0.094146284681,15.358058316,1.15724692078,0.0345623994405,0.074815377214,1.40377670278,50,2077,ok,False,True,0.350794008126,0.815515071886,6.36618786385,0.554685027284,0,0.00199504523117,0.0212548631424,4.48920721842e-16
48,B5,0.033392162731,3.08983283142,0.215340036219,0.389415720275,0.094146284681,15.358058316,1.15724692078,0.0345623994405,0.074815377214,1.40377670278,50,2077,ok,False,True,0.262918651387,0.534886340848,6.36618786385,0.466029708313,0.431842182009,0.00723504753443,0.0211022109851,4.53678064832e-16
48,B6,0.033392162731,3.08983283142,0.215340036219,0.389415720275,0.094146284681,15.358058316,1.15724692078,0.0345623994405,0.074815377214,1.40377670278,50,2077,ok,False,True,0.261715038328,0.535397711485,6.36618786385,0.462720602264,0.431842182009,0.00729984266925,0.0211088043238,4.74185443653e-16
49,B2,0.0132887426966,3.25951941888,0.882776035264,0.280435951047,0.144853116885,31.384327191,1.03431496543,0.0254112273028,0.207685968204,1.26470614772,50,2077,ok,False,True,0.21787015886,0.765813506085,4.09086979339,0.391611556742,0,0.00248283193207,0.0215350359421,5.60950083594e-16
49,B5,0.0132887426966,3.25951941888,0.882776035264,0.280435951047,0.144853116885,31.384327191,1.03431496543,0.0254112273028,0.207685968204,1.26470614772,50,2077,ok,False,True,0.216548412105,0.698438020332,4.09086979339,0.38969747918,0.125493943024,0.00256366077808,0.0211997792555,5.4386169799e-16
49,B6,0.0132887426966,3.25951941888,0.882776035264,0.280435951047,0.144853116885,31.384327191,1.03431496543,0.0254112273028,0.207685968204,1.26470614772,50,2077,ok,False,True,0.213254282731,0.702608424784,4.09086979339,0.36807412553,0.125493943024,0.00288131083386,0.021209369596,5.1114486993e-16
50,B2,0.0247611955349,6.09830593796,0.413102107734,0.241298445827,0.152962750847,34.4223888029,0.517248326067,0.0583074271026,0.220955782272,1.47517742262,50,2077,ok,False,True,0.173781222149,0.808142523438,3.8679762992,0.367091099697,0,0.002580755323,0.021659124176,3.92065814684e-16
50,B5,0.0247611955349,6.09830593796,0.413102107734,0.241298445827,0.152962750847,34.4223888029,0.517248326067,0.0583074271026,0.220955782272,1.47517742262,50,2077,ok,False,True,0.172818185183,0.703213583063,3.74643576717,0.366607068392,0.183844583617,0.0026166183832,0.0212860127202,4.00813688926e-16
50,B6,0.0247611955349,6.09830593796,0.413102107734,0.241298445827,0.152962750847,34.4223888029,0.517248326067,0.0583074271026,0.220955782272,1.47517742262,50,2077,ok,False,True,0.171808192435,0.706387141626,3.74644029624,0.359968515369,0.183844583617,0.00264961622437,0.021293789362,3.1104217738e-16
51,B2,0.0404274549528,4.97999225048,0.871625823882,0.373240936056,0.279112109185,37.3288633571,0.927260857329,0.0164149417608,0.0489889341702,1.06400024391,50,2077,ok,False,True,0.329520106851,0.748189896211,2.62285564938,0.512642831652,0,0.00210321421567,0.0236384292523,6.49414594963e-16
51,B5,0.0404274549528,4.97999225048,0.871625823882,0.373240936056,0.279112109185,37.3288633571,0.927260857329,0.0164149417608,0.0489889341702,1.06400024391,50,2077,ok,False,True,0.27229367836,0.598285610639,2.62285564938,0.454453498091,0.261611793196,0.00423256000327,0.021633790051,6.4921035408e-16
51,B6,0.0404274549528,4.97999225048,0.871625823882,0.373240936056,0.279112109185,37.3288633571,0.927260857329,0.0164149417608,0.0489889341702,1.06400024391,50,2077,ok,False,True,0.266181798348,0.604229361037,2.62285564938,0.432321771053,0.261611793196,0.00488097233014,0.0216932616651,7.18314989013e-16
52,B2,0.0162982931518,2.09287335466,0.626555686953,0.348283331793,0.122039009231,21.1396397308,0.708191050063,0.0270435742836,0.119626801069,0.750733477017,50,2077,ok,False,True,0.301153284743,0.771516014454,4.4135502666,0.486576800868,0,0.00213672885613,0.0214140154094,5.58387953395e-16
52,B5,0.0162982931518,2.09287335466,0.626555686953,0.348283331793,0.122039009231,21.1396397308,0.708191050063,0.0270435742836,0.119626801069,0.750733477017,50,2077,ok,False,True,0.278605632698,0.637952080593,4.4135502666,0.463657850035,0.229789539293,0.00378906154407,0.0210997986478,5.58387953395e-16
52,B6,0.0162982931518,2.09287335466,0.626555686953,0.348283331793,0.122039009231,21.1396397308,0.708191050063,0.0270435742836,0.119626801069,0.750733477017,50,2077,ok,False,True,0.275548444698,0.640180448385,4.4135502666,0.448775617557,0.229789539293,0.00408141391936,0.0211138735358,4.23293917437e-16
53,B2,0.0318006774132,2.85962695699,0.581497583145,0.31850154262,0.2113060162,32.6347000107,1.49546549846,0.0330545976201,0.196140436592,1.21330919496,50,2077,ok,False,True,0.267097500198,0.777020130156,5.90506482186,0.450873672199,0,0.00220892621969,0.0224816725601,3.75635871044e-16
53,B5,0.0318006774132,2.85962695699,0.581497583145,0.31850154262,0.2113060162,32.6347000107,1.49546549846,0.0330545976201,0.196140436592,1.21330919496,50,2077,ok,False,True,0.265750984821,0.621952307505,5.90506482186,0.448327964557,0.278438636439,0.00224207353348,0.021510849736,3.67514978651e-16
53,B6,0.0318006774132,2.85962695699,0.581497583145,0.31850154262,0.2113060162,32.6347000107,1.49546549846,0.0330545976201,0.196140436592,1.21330919496,50,2077,ok,False,True,0.264097405773,0.624253965423,5.90506482186,0.436208207466,0.278438636439,0.00240893139385,0.0215285897124,3.90971273674e-16
54,B2,0.0293423684339,2.6147564631,0.819374196885,0.160502030935,0.167791072591,25.6033342743,0.458282580596,0.031838733722,0.168193928321,0.636795559127,50,2077,ok,False,True,0.0855995493842,0.802728711359,3.93994010039,0.261904618748,0,0.00272519469396,0.0215917646362,4.82819695201e-16
54,B5,0.0293423684339,2.6147564631,0.819374196885,0.160502030935,0.167791072591,25.6033342743,0.458282580596,0.031838733722,0.168193928321,0.636795559127,50,2077,ok,False,True,0.0882266589958,0.611413099725,3.84393886184,0.265281119401,0.347603665867,0.0026487612311,0.0210425835557,3.79036434173e-16
54,B6,0.0293423684339,2.6147564631,0.819374196885,0.160502030935,0.167791072591,25.6033342743,0.458282580596,0.031838733722,0.168193928321,0.636795559127,50,2077,ok,False,True,0.085234488835,0.611051445365,3.84393696127,0.24322995647,0.347603665867,0.00276102527615,0.0210719570633,4.03264308472e-16
55,B2,0.0054051945659,8.62652063833,0.580722806074,0.330768636254,0.0889089912379,22.7358571179,1.37607623409,0.0275232792347,0.101079532165,0.537102047778,50,2077,ok,False,True,0.276350654977,0.779013530084,4.54825427357,0.463637601145,0,0.00229820726501,0.0214575069852,4.84196072509e-16
55,B5,0.0054051945659,8.62652063833,0.580722806074,0.330768636254,0.0889089912379,22.7358571179,1.37607623409,0.0275232792347,0.101079532165,0.537102047778,50,2077,ok,False,True,0.266163803825,0.738969678735,4.54825427357,0.453389114433,0.0667068067863,0.00294740391197,0.0213477713229,4.39903131599e-16
55,B6,0.0054051945659,8.62652063833,0.580722806074,0.330768636254,0.0889089912379,22.7358571179,1.37607623409,0.0275232792347,0.101079532165,0.537102047778,50,2077,ok,False,True,0.264872275885,0.74789380648,4.54825427357,0.446478045653,0.0667068067863,0.00308852683878,0.0213658773863,3.96617469795e-16
56,B2,0.0118158462263,7.29031894343,0.643681278188,0.166065947206,0.186537838372,13.021452659,0.854557807327,0.0200199042557,0.248986674594,1.8898597806,50,2077,ok,False,True,0.0956670443688,0.813540494579,3.12152629716,0.282594694507,0,0.00259281994822,0.0219016041316,4.94861702624e-16
56,B5,0.0118158462263,7.29031894343,0.643681278188,0.166065947206,0.186537838372,13.021452659,0.854557807327,0.0200199042557,0.248986674594,1.8898597806,50,2077,ok,False,True,0.096811860734,0.679868968766,3.12152629716,0.283216421809,0.2461255275,0.00255067911767,0.0209911940401,5.40455377334e-16
56,B6,0.0118158462263,7.29031894343,0.643681278188,0.166065947206,0.186537838372,13.021452659,0.854557807327,0.0200199042557,0.248986674594,1.8898597806,50,2077,ok,False,True,0.095279130603,0.68260004836,3.12152629716,0.271751446362,0.2461255275,0.00260177996346,0.0209211905082,4.29038690738e-16
57,B2,0.0496622155609,7.73087947215,0.826231335827,0.184974983936,0.159476366155,29.5311611873,1.16931763496,0.0221919274914,0.15237118344,1.28592147441,50,2077,ok,False,True,0.111310674682,0.79756459802,3.48550054111,0.288663379933,0,0.00270662664033,0.0217770540422,5.39854873497e-16
57,B5,0.0496622155609,7.73087947215,0.826231335827,0.184974983936,0.159476366155,29.5311611873,1.16931763496,0.0221919274914,0.15237118344,1.28592147441,50,2077,ok,False,True,0.107746003668,0.558364934791,3.48550054111,0.284244265597,0.435701880273,0.00311321200268,0.0213196631314,5.0985580307e-16
57,B6,0.0496622155609,7.73087947215,0.826231335827,0.184974983936,0.159476366155,29.5311611873,1.16931763496,0.0221919274914,0.15237118344,1.28592147441,50,2077,ok,False,True,0.105573324777,0.558823812777,3.48550054111,0.268805526307,0.435701880273,0.00320222862371,0.0212794503053,5.14578897779e-16
58,B2,0.0462907407223,8.99691825734,0.223266531278,0.392933725264,0.259612475625,27.2783205989,1.54160069341,0.0201591004109,0.213887677528,0.731455458174,50,2077,ok,False,True,0.357627837772,0.819047702798,3.14345770413,0.564156121287,0,0.00194031066675,0.0229005650232,5.1545116443e-16
58,B5,0.0462907407223,8.99691825734,0.223266531278,0.392933725264,0.259612475625,27.2783205989,1.54160069341,0.0201591004109,0.213887677528,0.731455458174,50,2077,ok,False,True,0.358867880778,0.538603486218,3.14345770413,0.565086619316,0.491054842862,0.00168391279242,0.0225084417798,4.05423472518e-16
58,B6,0.0462907407223,8.99691825734,0.223266531278,0.392933725264,0.259612475625,27.2783205989,1.54160069341,0.0201591004109,0.213887677528,0.731455458174,50,2077,ok,False,True,0.358681208174,0.540145941611,3.14345770413,0.563499680153,0.491054842862,0.00168867662494,0.0225456622918,4.66530985443e-16
59,B2,0.0445686011085,2.22453206779,0.8608523922,0.217128140058,0.255762202274,30.0618014255,1.00339338288,0.0219216061328,0.00611531857894,1.65415705496,50,2077,ok,False,True,0.151627936534,0.788153775022,3.42806260768,0.32794373917,0,0.00249953783085,0.0227143992043,5.10338141067e-16
59,B5,0.0445686011085,2.22453206779,0.8608523922,0.217128140058,0.255762202274,30.0618014255,1.00339338288,0.0219216061328,0.00611531857894,1.65415705496,50,2077,ok,False,True,0,0.550562687608,3.42806260768,0.172965161191,0.428187326818,0.00284838472888,0.0219760284188,5.12754067758e-16
59,B6,0.0445686011085,2.22453206779,0.8608523922,0.217128140058,0.255762202274,30.0618014255,1.00339338288,0.0219216061328,0.00611531857894,1.65415705496,50,2077,ok,True,True,0,0.547611049695,3.42806260768,0.150208262275,0.428187326818,0.0024024303054,0.0219632368103,5.08341288366e-16
