k0,elasticity,growth,inflation,demurrage,k,net,burn,gross
0.6,4,0.03,0.02,0.165,0.286268349313,0.0137875294834,0.0449593352718,0.0587468647552
0.6,4,0.03,0.02,0.17,0.280599856206,0.0135145181078,0.0454045074767,0.0589190255845
0.6,4,0.03,0.02,0.175,0.275043606783,0.0132469127196,0.0458144214611,0.0590613341807
0.6,4,0.03,0.02,0.18,0.26959737847,0.0129846062732,0.0461902989955,0.0591749052687
0.6,4,0.03,0.02,0.185,0.264258992704,0.0127274938424,0.0465333272893,0.0592608211317
0.6,4,0.03,0.02,0.19,0.259026314057,0.0124754725788,0.0468446598809,0.0593201324598
0.6,4,0.03,0.02,0.195,0.253897249391,0.0122284416706,0.0471254175054,0.059353859176
0.6,4,0.03,0.02,0.2,0.248869747009,0.0119863023022,0.0473766889414,0.0593629912435
0.6,4,0.03,0.02,0.205,0.243941795844,0.0117489576144,0.0475995318371,0.0593484894516
0.6,4,0.03,0.02,0.21,0.239111424651,0.0115163126664,0.0477949735167,0.0593112861831
0.6,4,0.03,0.02,0.215,0.234376701215,0.011288274397,0.0479640117659,0.0592522861629
0.6,4,0.03,0.02,0.22,0.229735731585,0.0110647515879,0.0481076155994,0.0591723671872
0.6,4,0.03,0.02,0.225,0.225186659311,0.0108456548269,0.0482267260089,0.0590723808358
0.6,4,0.03,0.02,0.23,0.220727664703,0.0106308964725,0.048322256693,0.0589531531655
0.6,4,0.03,0.02,0.235,0.216356964104,0.0104203906184,0.0483950947691,0.0588154853875
0.6,4,0.03,0.02,0.24,0.212072809175,0.0102140530595,0.0484461014678,0.0586601545273
0.6,4,0.03,0.02,0.245,0.207873486198,0.010011801258,0.0484761128103,0.0584879140683
0.6,4,0.03,0.02,0.25,0.203757315387,0.00981355431047,0.0484859402691,0.0582994945796
0.6,4,0.03,0.02,0.255,0.199722650219,0.00961923291555,0.0484763714123,0.0580956043279
0.6,4,0.03,0.02,0.26,0.195767876774,0.00942875934205,0.0484481705323,0.0578769298743
0.6,4,0.03,0.02,0.265,0.19189141309,0.009242057398,0.0484020792583,0.0576441366563
0.6,4,0.03,0.02,0.27,0.18809170853,0.00905905240015,0.0483388171549,0.0573978695551
0.6,4,0.03,0.02,0.275,0.184367243161,0.00887967114404,0.0482590823046,0.0571387534486
0.6,4,0.03,0.02,0.28,0.180716527147,0.00870384187479,0.0481635518763,0.0568673937511
0.6,4,0.03,0.02,0.285,0.177138100154,0.00853149425834,0.0480528826804,0.0565843769387
0.6,4,0.03,0.02,0.29,0.173630530763,0.00836255935335,0.0479277117089,0.0562902710623
0.6,4,0.03,0.02,0.295,0.1701924159,0.0081969695836,0.0477886566633,0.0559856262469
0.6,4,0.03,0.02,0.3,0.166822380272,0.00803465871098,0.0476363164683,0.0556709751793
0.6,4,0.03,0.02,0.305,0.16351907582,0.00787556180898,0.0474712717735,0.0553468335825
0.6,4,0.03,0.02,0.31,0.16028118118,0.00771961523671,0.0472940854423,0.055013700679
0.6,4,0.03,0.02,0.315,0.157107401148,0.00756675661346,0.0471053030284,0.0546720596419
0.6,4,0.03,0.02,0.32,0.153996466172,0.00741692479375,0.0469054532411,0.0543223780348
0.6,4,0.03,0.02,0.325,0.150947131836,0.00727005984285,0.0466950483977,0.0539651082406
0.6,4,0.03,0.02,0.33,0.147958178365,0.00712610301282,0.0464745848662,0.053600687879
0.6,4,0.03,0.02,0.335,0.145028410138,0.00698499671901,0.0462445434954,0.0532295402144
0.6,4,0.03,0.02,0.34,0.142156655209,0.00684668451703,0.0460053900354,0.0528520745524
0.6,4,0.03,0.02,0.345,0.139341764838,0.00671111108014,0.0457575755464,0.0524686866266
0.6,4,0.03,0.02,0.35,0.13658261303,0.00657822217717,0.0455015367986,0.0520797589758
0.6,4,0.03,0.02,0.355,0.133878096089,0.00644796465078,0.0452376966606,0.0516856613114
0.6,4,0.03,0.02,0.36,0.131227132171,0.00632028639622,0.044966464479,0.0512867508753
0.6,4,0.03,0.02,0.365,0.128628660856,0.00619513634049,0.0446882364482,0.0508833727887
0.6,4,0.03,0.02,0.37,0.12608164272,0.00607246442191,0.0444033959705,0.0504758603924
0.6,4,0.03,0.02,0.375,0.123585058923,0.00595222157006,0.0441123140073,0.0500645355774
0.6,4,0.03,0.02,0.38,0.121137910797,0.0058343596862,0.043815349422,0.0496497091082
0.6,4,0.03,0.02,0.385,0.11873921945,0.005718831624,0.0435128493131,0.0492316809371
0.6,4,0.03,0.02,0.39,0.116388025375,0.00560559117071,0.0432051493395,0.0488107405102
0.6,4,0.03,0.02,0.395,0.114083388061,0.00549459302863,0.0428925740378,0.0483871670664
0.6,4,0.03,0.02,0.4,0.111824385624,0.00538579279703,0.0425754371306,0.0479612299277
0.6,4,0.06,0.02,0,0.553869807832,0.0415965856418,0,0.0415965856418
0.6,4,0.06,0.02,0.005,0.542902450822,0.0407729180602,0.00251064766381,0.043283565724
0.6,4,0.06,0.02,0.01,0.53215226203,0.0399655601895,0.00492186701841,0.0448874272079
0.6,4,0.06,0.02,0.015,0.521614941239,0.0391741890757,0.00723661128245,0.0464108003581
0.6,4,0.06,0.02,0.02,0.51128627338,0.0383984881599,0.0094577557044,0.0478562438643
0.6,4,0.06,0.02,0.025,0.501162126847,0.0376381471513,0.0115880994924,0.0492262466437
0.6,4,0.06,0.02,0.03,0.491238451847,0.0368928619034,0.0136303676983,0.0505232296017
0.6,4,0.06,0.02,0.035,0.481511278777,0.0361623342922,0.015587213057,0.0517495473492
0.6,4,0.06,0.02,0.04,0.47197671664,0.0354462720969,0.0174612177817,0.0529074898786
0.6,4,0.06,0.02,0.045,0.462630951482,0.034744388883,0.019254895317,0.0539992842
0.6,4,0.06,0.02,0.05,0.453470244873,0.034056403888,0.0209706920493,0.0550270959373
0.6,4,0.06,0.02,0.055,0.444490932409,0.0333820419086,0.0226109889775,0.0559930308862
0.6,4,0.06,0.02,0.06,0.435689422244,0.0327210331911,0.0241781033432,0.0568991365343
0.6,4,0.06,0.02,0.065,0.427062193658,0.0320731133232,0.0256742902217,0.0577474035449
0.6,4,0.06,0.02,0.07,0.418605795643,0.0314380231282,0.027101744076,0.0585397672042
0.6,4,0.06,0.02,0.075,0.410316845527,0.0308155085616,0.0284626002724,0.0592781088341
0.6,4,0.06,0.02,0.08,0.402192027621,0.0302053206094,0.029758936561,0.0599642571703
0.6,4,0.06,0.02,0.085,0.394228091889,0.0296072151881,0.0309927745196,0.0605999897077
0.6,4,0.06,0.02,0.09,0.38642185265,0.0290209530477,0.0321660809642,0.0611870340119
0.6,4,0.06,0.02,0.095,0.378770187304,0.0284462996755,0.0332807693247,0.0617270690002
0.6,4,0.06,0.02,0.1,0.371270035084,0.0278830252024,0.0343387009881,0.0622217261905
0.6,4,0.06,0.02,0.105,0.363918395828,0.0273309043111,0.0353416866092,0.0626725909204
0.6,4,0.06,0.02,0.11,0.356712328782,0.026789716146,0.03629148739,0.063081203536
0.6,4,0.06,0.02,0.115,0.349648951424,0.0262592442246,0.037189816328,0.0634490605526
0.6,4,0.06,0.02,0.12,0.342725438309,0.025739276351,0.038038339435,0.063777615786
0.6,4,0.06,0.02,0.125,0.335939019939,0.0252296045311,0.038838676926,0.0640682814572
0.6,4,0.06,0.02,0.13,0.329286981656,0.0247300248895,0.0395924043797,0.0643224292692
0.6,4,0.06,0.02,0.135,0.322766662557,0.0242403375875,0.0403010538709,0.0645413914584
0.6,4,0.06,0.02,0.14,0.316375454426,0.0237603467438,0.0409661150755,0.0647264618193
0.6,4,0.06,0.02,0.145,0.310110800695,0.0232898603556,0.0415890363492,0.0648788967048
0.6,4,0.06,0.02,0.15,0.303970195419,0.022828690222,0.0421712257796,0.0649999160016
0.6,4,0.06,0.02,0.155,0.297951182275,0.022376651869,0.0427140522129,0.0650907040819
0.6,4,0.06,0.02,0.16,0.292051353576,0.021933564475,0.0432188462562,0.0651524107312
0.6,4,0.06,0.02,0.165,0.286268349313,0.0214992507993,0.0436869012547,0.065186152054
0.6,4,0.06,0.02,0.17,0.280599856206,0.0210735371105,0.0441194742462,0.0651930113568
0.6,4,0.06,0.02,0.175,0.275043606783,0.0206562531176,0.0445177868915,0.0651740400091
0.6,4,0.06,0.02,0.18,0.26959737847,0.0202472319014,0.0448830263824,0.0651302582838
0.6,4,0.06,0.02,0.185,0.264258992704,0.0198463098479,0.0452163463283,0.0650626561762
0.6,4,0.06,0.02,0.19,0.259026314057,0.0194533265829,0.0455188676202,0.0649721942031
0.6,4,0.06,0.02,0.195,0.253897249391,0.019068124908,0.0457916792741,0.0648598041821
0.6,4,0.06,0.02,0.2,0.248869747009,0.0186905507373,0.0460358392543,0.0647263899916
0.6,4,0.06,0.02,0.205,0.243941795844,0.018320453036,0.0462523752757,0.0645728283117
0.6,4,0.06,0.02,0.21,0.239111424651,0.0179576837603,0.046442285587,0.0643999693473
0.6,4,0.06,0.02,0.215,0.234376701215,0.0176020977975,0.0466065397348,0.0642086375323
0.6,4,0.06,0.02,0.22,0.229735731585,0.0172535529085,0.0467460793088,0.0639996322174
0.6,4,0.06,0.02,0.225,0.225186659311,0.0169119096708,0.046861818669,0.0637737283398
0.6,4,0.06,0.02,0.23,0.220727664703,0.0165770314224,0.0469546456545,0.0635316770769
0.6,4,0.06,0.02,0.235,0.216356964104,0.0162487842076,0.0470254222756,0.0632742064832
0.6,4,0.06,0.02,0.24,0.212072809175,0.0159270367231,0.0470749853885,0.0630020221116
0.6,4,0.06,0.02,0.245,0.207873486198,0.0156116602657,0.0471041473534,0.0627158076191
0.6,4,0.06,0.02,0.25,0.203757315387,0.0153025286806,0.0471136966766,0.0624162253572
0.6,4,0.06,0.02,0.255,0.199722650219,0.0149995183109,0.0471043986365,0.0621039169474
0.6,4,0.06,0.02,0.26,0.195767876774,0.0147025079486,0.0470769958946,0.0617795038432
0.6,4,0.06,0.02,0.265,0.19189141309,0.0144113787855,0.0470322090906,0.0614435878761
0.6,4,0.06,0.02,0.27,0.18809170853,0.0141260143661,0.0469707374241,0.0610967517902
0.6,4,0.06,0.02,0.275,0.184367243161,0.0138463005407,0.0468932592205,0.0607395597612
0.6,4,0.06,0.02,0.28,0.180716527147,0.0135721254202,0.0468004324836,0.0603725579038
0.6,4,0.06,0.02,0.285,0.177138100154,0.0133033793309,0.0466928954347,0.0599962747656
0.6,4,0.06,0.02,0.29,0.173630530763,0.0130399547706,0.0465712670379,0.0596112218085
0.6,4,0.06,0.02,0.295,0.1701924159,0.0127817463661,0.0464361475124,0.0592178938786
0.6,4,0.06,0.02,0.3,0.166822380272,0.0125286508306,0.0462881188324,0.058816769663
0.6,4,0.06,0.02,0.305,0.16351907582,0.0122805669225,0.0461277452139,0.0584083121364
0.6,4,0.06,0.02,0.31,0.16028118118,0.0120373954049,0.0459555735901,0.057992968995
0.6,4,0.06,0.02,0.315,0.157107401148,0.011799039006,0.0457721340748,0.0575711730808
0.6,4,0.06,0.02,0.32,0.153996466172,0.0115654023799,0.0455779404135,0.0571433427934
0.6,4,0.06,0.02,0.325,0.150947131836,0.0113363920691,0.0453734904242,0.0567098824933
0.6,4,0.06,0.02,0.33,0.147958178365,0.0111119164662,0.0451592664266,0.0562711828928
0.6,4,0.06,0.02,0.335,0.145028410138,0.010891885778,0.0449357356607,0.0558276214387
0.6,4,0.06,0.02,0.34,0.142156655209,0.0106762119894,0.0447033506947,0.0553795626842
0.6,4,0.06,0.02,0.345,0.139341764838,0.010464808828,0.0444625498234,0.0549273586514
0.6,4,0.06,0.02,0.35,0.13658261303,0.0102575917296,0.0442137574552,0.0544713491849
0.6,4,0.06,0.02,0.355,0.133878096089,0.0100544778047,0.043957384491,0.0540118622956
0.6,4,0.06,0.02,0.36,0.131227132171,0.00985538580495,0.0436938286919,0.0535492144968
0.6,4,0.06,0.02,0.365,0.128628660856,0.00966023609094,0.0434234750393,0.0530837111303
0.6,4,0.06,0.02,0.37,0.12608164272,0.00946895060017,0.0431466960845,0.0526156466847
0.6,4,0.06,0.02,0.375,0.123585058923,0.00928145281589,0.0428638522901,0.052145305106
0.6,4,0.06,0.02,0.38,0.121137910797,0.0090976677365,0.0425752923629,0.0516729600994
0.6,4,0.06,0.02,0.385,0.11873921945,0.0089175218455,0.0422813535778,0.0511988754233
0.6,4,0.06,0.02,0.39,0.116388025375,0.00874094308214,0.041982362094,0.0507233051762
0.6,4,0.06,0.02,0.395,0.114083388061,0.00856786081257,0.0416786332631,0.0502464940757
0.6,4,0.06,0.02,0.4,0.111824385624,0.00839820580155,0.0413704719288,0.0497686777304
0.6,10,0.01,0.02,0,0.491238451847,0.0144005059656,0,0.0144005059656
0.6,10,0.01,0.02,0.005,0.467280469843,0.0136981850022,0.0022679114242,0.0159660964264
0.6,10,0.01,0.02,0.01,0.444490932409,0.0130301166363,0.00431460815773,0.0173447247941
0.6,10,0.01,0.02,0.015,0.422812853831,0.0123946303492,0.00615627335223,0.0185509037014
0.6,10,0.01,0.02,0.02,0.402192027621,0.0117901370939,0.00780803781055,0.0195981749045
0.6,10,0.01,0.02,0.025,0.382576890973,0.0112151253226,0.00928404414126,0.0204991694639
0.6,10,0.01,0.02,0.03,0.363918395828,0.0106681572064,0.0105975071586,0.021265664365
0.6,10,0.01,0.02,0.035,0.346169886228,0.0101478650399,0.0117607707416,0.0219086357815
0.6,10,0.01,0.02,0.04,0.329286981656,0.00965294782181,0.0127853613534,0.0224383091752
0.6,10,0.01,0.02,0.045,0.313227466057,0.00918216800127,0.0136820384125,0.0228642064138
0.6,10,0.01,0.02,0.05,0.297951182275,0.00873434838352,0.0144608416946,0.0231951900781
0.6,10,0.01,0.02,0.055,0.283419931645,0.00830836918624,0.0151311359352,0.0234395051215
0.6,10,0.01,0.02,0.06,0.26959737847,0.00790316523957,0.0157016527938,0.0236048180334
0.6,10,0.01,0.02,0.065,0.256448959169,0.00751772332257,0.01618053033,0.0236982536526
0.6,10,0.01,0.02,0.07,0.243941795844,0.00715107962968,0.016575350135,0.0237264297647
0.6,10,0.01,0.02,0.075,0.232044614073,0.0068023173607,0.0168931722534,0.0236954896141
0.6,10,0.01,0.02,0.08,0.220727664703,0.00647056442829,0.017140568022,0.0236111324503
0.6,10,0.01,0.02,0.085,0.209962649467,0.00615499127732,0.0173236509461,0.0234786422234
0.6,10,0.01,0.02,0.09,0.199722650219,0.00585480881053,0.0174481057267,0.0233029145373
0.6,10,0.01,0.02,0.095,0.189982061627,0.0055692664154,0.0175192155451,0.0230884819605
0.6,10,0.01,0.02,0.1,0.180716527147,0.00529765008722,0.017541887706,0.0228395377932
0.6,10,0.01,0.02,0.105,0.171902878116,0.00503928064367,0.0175206777346,0.0225599583783
0.6,10,0.01,0.02,0.11,0.16351907582,0.00479351202657,0.0174598120173,0.0222533240439
0.6,10,0.01,0.02,0.115,0.155544156388,0.00455972968638,0.0173632090706,0.021922938757
0.6,10,0.01,0.02,0.12,0.147958178365,0.00433734904545,0.0172344995183,0.0215718485638
0.6,10,0.01,0.02,0.125,0.140742172856,0.00412581403636,0.0170770448525,0.0212028588889
0.6,10,0.01,0.02,0.13,0.133878096089,0.00392459571141,0.0168939550491,0.0208185507605
0.6,10,0.01,0.02,0.135,0.127348784296,0.00373319091996,0.0166881051058,0.0204212960257
0.6,10,0.01,0.02,0.14,0.121137910797,0.00355112105034,0.0164621505645,0.0200132716148
0.6,10,0.01,0.02,0.145,0.115229945172,0.00337793083305,0.0162185420792,0.0195964729123
0.6,10,0.01,0.02,0.15,0.109610114432,0.00321318720233,0.0159595390844,0.0191727262867
0.6,10,0.01,0.02,0.155,0.10426436607,0.00305647821328,0.0156872226178,0.0187437008311
0.6,10,0.01,0.02,0.16,0.099179332933,0.00290741201182,0.0154035073474,0.0183109193592
0.6,10,0.01,0.02,0.165,0.0943422997882,0.00276561585479,0.015110152849,0.0178757687038
0.6,10,0.01,0.02,0.17,0.0897411715336,0.00263073517794,0.0148087741805,0.0174395093584
0.6,10,0.01,0.02,0.175,0.0853644429519,0.00250243270933,0.0145008517925,0.0170032845018
0.6,10,0.01,0.02,0.18,0.081201169942,0.00238038762594,0.0141877408169,0.0165681284428
0.6,10,0.01,0.02,0.185,0.0772409421527,0.00226429475152,0.0138706797692,0.0161349745207
0.6,10,0.01,0.02,0.19,0.0734738569518,0.00215386379338,0.0135507987001,0.0157046624935
0.6,10,0.01,0.02,0.195,0.0698904946641,0.00204881861663,0.0132291268293,0.0152779454459
0.6,10,0.01,0.02,0.2,0.0664818950174,0.00194889655361,0.0129065996928,0.0148554962464
0.6,10,0.01,0.02,0.205,0.0632395347371,0.0018538477471,0.012584065833,0.0144379135801
0.6,10,0.01,0.02,0.21,0.0601553062337,0.00176343452558,0.0122622930587,0.0140257275843
0.6,10,0.01,0.02,0.215,0.0572214973293,0.00167743080892,0.0119419743019,0.0136194051108
0.6,10,0.01,0.02,0.22,0.0544307719736,0.00159562154301,0.0116237330947,0.0132193546377
0.6,10,0.01,0.02,0.225,0.0517761518996,0.00151780216207,0.0113081286909,0.012825930853
0.6,10,0.01,0.02,0.23,0.0492509991743,0.00144377807714,0.0109956608524,0.0124394389295
0.6,10,0.01,0.02,0.235,0.0468489996007,0.00137336418942,0.0106867743216,0.0120601385111
0.6,10,0.01,0.02,0.24,0.0445641469286,0.00130638442753,0.0103818630003,0.0116882474278
0.6,10,0.01,0.02,0.245,0.0423907278363,0.00124267130718,0.0100812738496,0.0113239451568
0.6,10,0.01,0.02,0.25,0.0403233076438,0.00118206551237,0.00978531053287,0.0109673760452
0.6,10,0.01,0.02,0.255,0.038356716724,0.00112441549705,0.00949423681288,0.0106186523099
0.6,10,0.01,0.02,0.26,0.0364860375751,0.00106957710616,0.00920827972193,0.0102778568281
0.6,10,0.01,0.02,0.265,0.0347065925249,0.00101741321515,0.00892763251708,0.00994504573224
0.6,10,0.01,0.02,0.27,0.0330139320338,0.000967793387131,0.00865245743461,0.00962025082174
0.6,10,0.01,0.02,0.275,0.0314038235691,0.000920593546676,0.00838288825616,0.00930348180283
0.6,10,0.01,0.02,0.28,0.0298722410207,0.000875695669604,0.00811903269831,0.00899472836792
0.6,10,0.01,0.02,0.285,0.0284153546347,0.000832987487835,0.00786097463685,0.00869396212469
0.6,10,0.01,0.02,0.29,0.0270295214361,0.000792362208669,0.00760877617596,0.00840113838463
0.6,10,0.01,0.02,0.295,0.0257112761202,0.000753718247749,0.00736247957238,0.00811619782013
0.6,10,0.01,0.02,0.3,0.024457322387,0.000716958975042,0.00712210902359,0.00783906799864
0.6,10,0.01,0.02,0.305,0.023264524699,0.00068199247322,0.00688767232887,0.00756966480209
0.6,10,0.01,0.02,0.31,0.0221299004407,0.000648731307814,0.00665916243121,0.00730789373902
0.6,10,0.01,0.02,0.315,0.0210506124605,0.000617092308588,0.00643655884785,0.00705365115644
0.6,10,0.01,0.02,0.32,0.0200239619762,0.000586996361562,0.00621982899668,0.00680682535824
0.6,10,0.01,0.02,0.325,0.0190473818268,0.000558368211193,0.00600892942509,0.00656729763628
0.6,10,0.01,0.02,0.33,0.0181184300534,0.000531136272192,0.0058038069478,0.00633494321999
0.6,10,0.01,0.02,0.335,0.0172347837925,0.000505232450529,0.00560439969957,0.0061096321501
0.6,10,0.01,0.02,0.34,0.0163942334684,0.000480591973156,0.00541063810837,0.00589123008153
0.6,10,0.01,0.02,0.345,0.0155946772673,0.000457153226045,0.00522244579422,0.00567959902026
0.6,10,0.01,0.02,0.35,0.0148341158822,0.000434857600119,0.00503974039873,0.00547459799885
0.6,10,0.01,0.02,0.355,0.0141106475136,0.000413649344701,0.00486243434996,0.00527608369466
0.6,10,0.01,0.02,0.36,0.0134224631137,0.000393475428105,0.00469043556681,0.00508391099492
0.6,10,0.01,0.02,0.365,0.012767841863,0.000374285405031,0.00452364810717,0.0048979335122
0.6,10,0.01,0.02,0.37,0.0121451468675,0.000356031290427,0.00436197276351,0.00471800405394
0.6,10,0.01,0.02,0.375,0.0115528210652,0.000338667439497,0.00420530760965,0.00454397504915
0.6,10,0.01,0.02,0.38,0.0109893833332,0.00032215043357,0.00405354850187,0.00437569893544
0.6,10,0.01,0.02,0.385,0.0104534247837,0.000306438971527,0.00390658953768,0.00421302850921
0.6,10,0.01,0.02,0.39,0.00994360524106,0.000291493766531,0.00376432347507,0.0040558172416
0.6,10,0.01,0.02,0.395,0.00945864989091,0.000277277447783,0.00362664211504,0.00390391956282
0.6,10,0.01,0.02,0.4,0.00899734609229,0.000263754467081,0.00349343665008,0.00375719111716
0.6,10,0.03,0.02,0,0.491238451847,0.023659495206,0,0.023659495206
0.6,10,0.03,0.02,0.005,0.467280469843,0.0225056080088,0.00222387430917,0.024729482318
0.6,10,0.03,0.02,0.01,0.444490932409,0.0214079965543,0.00423082935855,0.0256388259128
0.6,10,0.03,0.02,0.015,0.422812853831,0.020363916242,0.00603673406384,0.0264006503059
0.6,10,0.03,0.02,0.02,0.402192027621,0.0193707563275,0.00765642542588,0.0270271817534
0.6,10,0.03,0.02,0.025,0.382576890973,0.0184260333935,0.00910377143949,0.027529804833
0.6,10,0.03,0.02,0.03,0.363918395828,0.0175273851408,0.0103917303206,0.0279191154614
0.6,10,0.03,0.02,0.035,0.346169886228,0.0166725644804,0.0115324062612,0.0282049707416
0.6,10,0.03,0.02,0.04,0.329286981656,0.0158594339157,0.0125371019096,0.0283965358253
0.6,10,0.03,0.02,0.045,0.313227466057,0.0150859601965,0.0134163677637,0.0285023279602
0.6,10,0.03,0.02,0.05,0.297951182275,0.0143502092358,0.014180048652,0.0285302578877
0.6,10,0.03,0.02,0.055,0.283419931645,0.0136503412728,0.0148373274704,0.0284876687433
0.6,10,0.03,0.02,0.06,0.26959737847,0.0129846062732,0.0153967663318,0.028381372605
0.6,10,0.03,0.02,0.065,0.256448959169,0.0123513395526,0.0158663452751,0.0282176848277
0.6,10,0.03,0.02,0.07,0.243941795844,0.0117489576144,0.0162534986761,0.0280024562905
0.6,10,0.03,0.02,0.075,0.232044614073,0.0111759541901,0.0165651494912,0.0277411036813
0.6,10,0.03,0.02,0.08,0.220727664703,0.0106308964725,0.0168077414584,0.0274386379309
0.6,10,0.03,0.02,0.085,0.209962649467,0.0101124215334,0.0169872693743,0.0270996909078
0.6,10,0.03,0.02,0.09,0.199722650219,0.00961923291555,0.0171093075573,0.0267285404728
0.6,10,0.03,0.02,0.095,0.189982061627,0.00915009739039,0.0171790366025,0.0263291339929
0.6,10,0.03,0.02,0.1,0.180716527147,0.00870384187479,0.0172012685273,0.025905110402
0.6,10,0.03,0.02,0.105,0.171902878116,0.0082793504975,0.0171804704,0.0254598208975
0.6,10,0.03,0.02,0.11,0.16351907582,0.00787556180898,0.0171207865413,0.0249963483502
0.6,10,0.03,0.02,0.115,0.155544156388,0.00749146612717,0.0170260593799,0.0245175255071
0.6,10,0.03,0.02,0.12,0.147958178365,0.00712610301282,0.0168998490423,0.0240259520551
0.6,10,0.03,0.02,0.125,0.140742172856,0.00677855886782,0.0167454517486,0.0235240106164
0.6,10,0.03,0.02,0.13,0.133878096089,0.00644796465078,0.016565917087,0.0230138817378
0.6,10,0.03,0.02,0.135,0.127348784296,0.00613349370396,0.0163640642299,0.0224975579339
0.6,10,0.03,0.02,0.14,0.121137910797,0.0058343596862,0.0161424971555,0.0219768568417
0.6,10,0.03,0.02,0.145,0.115229945172,0.00554981460663,0.015903618932,0.0214534335387
0.6,10,0.03,0.02,0.15,0.109610114432,0.00527914695435,0.0156496451216,0.0209287920759
0.6,10,0.03,0.02,0.155,0.10426436607,0.00502167991924,0.0153826163534,0.0204042962727
0.6,10,0.03,0.02,0.16,0.099179332933,0.00477676969961,0.0151044101173,0.0198811798169
0.6,10,0.03,0.02,0.165,0.0943422997882,0.00454380389233,0.0148167518228,0.0193605557151
0.6,10,0.03,0.02,0.17,0.0897411715336,0.00432219996155,0.0145212251672,0.0188434251288
0.6,10,0.03,0.02,0.175,0.0853644429519,0.004111403782,0.0142192818547,0.0183306856367
0.6,10,0.03,0.02,0.18,0.081201169942,0.00391088825344,0.0139122507039,0.0178231389574
0.6,10,0.03,0.02,0.185,0.0772409421527,0.00372015198261,0.0136013461815,0.0173214981641
0.6,10,0.03,0.02,0.19,0.0734738569518,0.00353871802947,0.0132876763952,0.0168263944247
0.6,10,0.03,0.02,0.195,0.0698904946641,0.00336613271464,0.0129722505801,0.0163383832948
0.6,10,0.03,0.02,0.2,0.0664818950174,0.00320196448494,0.0126559861065,0.0158579505914
0.6,10,0.03,0.02,0.205,0.0632395347371,0.00304580283428,0.0123397150401,0.0153855178744
0.6,10,0.03,0.02,0.21,0.0601553062337,0.0028972572772,0.0120241902809,0.0149214475581
0.6,10,0.03,0.02,0.215,0.0572214973293,0.00275595637242,0.0117100913057,0.0144660476782
0.6,10,0.03,0.02,0.22,0.0544307719736,0.00262154679409,0.0113980295395,0.0140195763336
0.6,10,0.03,0.02,0.225,0.0517761518996,0.00249369244824,0.0110885533766,0.0135822458248
0.6,10,0.03,0.02,0.23,0.0492509991743,0.00237207363242,0.0107821528746,0.0131542265071
0.6,10,0.03,0.02,0.235,0.0468489996007,0.00225638623624,0.0104792641406,0.0127356503769
0.6,10,0.03,0.02,0.24,0.0445641469286,0.00214634098095,0.0101802734274,0.0123266144084
0.6,10,0.03,0.02,0.245,0.0423907278363,0.00204166269609,0.00988552095934,0.0119271836554
0.6,10,0.03,0.02,0.25,0.0403233076438,0.00194208963143,0.00959530450311,0.0115373941345
0.6,10,0.03,0.02,0.255,0.038356716724,0.00184737280243,0.00930988270001,0.0111572555024
0.6,10,0.03,0.02,0.26,0.0364860375751,0.0017572753677,0.00902947817393,0.0107867535416
0.6,10,0.03,0.02,0.265,0.0347065925249,0.0016715720367,0.00875428042937,0.0104258524661
0.6,10,0.03,0.02,0.27,0.0330139320338,0.00159004850648,0.00848444855239,0.0100744970589
0.6,10,0.03,0.02,0.275,0.0314038235691,0.00151250092575,0.00822011372691,0.00973261465266
0.6,10,0.03,0.02,0.28,0.0298722410207,0.00143873538516,0.00796138157796,0.00940011696312
0.6,10,0.03,0.02,0.285,0.0284153546347,0.00136856743243,0.00770833435264,0.00907690178508
0.6,10,0.03,0.02,0.29,0.0270295214361,0.00130182161114,0.00746103294925,0.00876285456039
0.6,10,0.03,0.02,0.295,0.0257112761202,0.00123833102197,0.00721951880398,0.00845784982596
0.6,10,0.03,0.02,0.3,0.024457322387,0.00117793690537,0.00698381564449,0.00816175254987
0.6,10,0.03,0.02,0.305,0.023264524699,0.00112048824459,0.0067539311186,0.0078744193632
0.6,10,0.03,0.02,0.31,0.0221299004407,0.00106584138807,0.00652985830633,0.0075956996944
0.6,10,0.03,0.02,0.315,0.0210506124605,0.00101385969018,0.00631157712265,0.00732543681283
0.6,10,0.03,0.02,0.32,0.0200239619762,0.000964413169613,0.00609905561811,0.00706346878772
0.6,10,0.03,0.02,0.325,0.0190473818268,0.000917378184312,0.00589225118382,0.00680962936813
0.6,10,0.03,0.02,0.33,0.0181184300534,0.000872637122313,0.00569111166726,0.00656374878957
0.6,10,0.03,0.02,0.335,0.0172347837925,0.000830078107655,0.00549557640444,0.00632565451209
0.6,10,0.03,0.02,0.34,0.0163942334684,0.000789594720636,0.00530557717423,0.00609517189487
0.6,10,0.03,0.02,0.345,0.0155946772673,0.000751085731699,0.00512103907977,0.00587212481147
0.6,10,0.03,0.02,0.35,0.0148341158822,0.000714454848315,0.00494188136186,0.00565633621018
0.6,10,0.03,0.02,0.355,0.0141106475136,0.000679610474194,0.00476801814899,0.00544762862319
0.6,10,0.03,0.02,0.36,0.0134224631137,0.000646465480252,0.00459935914804,0.00524582462829
0.6,10,0.03,0.02,0.365,0.012767841863,0.00061493698674,0.00443581027984,0.00505074726658
0.6,10,0.03,0.02,0.37,0.0121451468675,0.000584946156001,0.00427727426325,0.00486222041925
