year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,experiment,max_inflation,peak_mvi,mean_tax_gdp,price_band,sunset,max_accounting_error,controller_bound_years
50,2077,0.80173479641,6.48099859857,6.48099859857,6.5640158265,15.9077060449,2.45451465587,0.0202819810422,0.195167297723,0.535536338032,0.231215613168,16.1971817127,0.296692477446,0.296692477446,0.171411001583,0,0.279535785092,0.171411001583,1.05829909091,0.103984332285,0.673922311809,0.0400752112794,0.0289701650002,0.0111050462792,0.055120596232,0.554548024831,1.80327033047,0.0400532274788,0.0211292124877,0.363607521016,0.279535785092,0.319610996371,0.215626664087,0.421846319196,0.585624822128,0.536418816207,0.17895594028,2.40135167938,1.60658117009,0.986668430687,2.26792102981,0.00296022907033,0,0.703307522554,23.6128100048,1.01280932663,0,7.67706747687e-17,2.79166090068e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,high_opportunity_elasticity,0.0212580531487,0.159132194575,0.301277876502,True,False,3.79781711904e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56420627621,17.3160833074,2.67182333772,0.0202816563327,0.195167297723,0.535536338032,0.231215613168,16.1982480167,0.296692477446,0.296692477446,0.171411001583,0,0.285776155774,0.171411001583,1.05813594769,0.105755636167,0.68540212979,0.0356062131044,0.0260473726231,0.00955884048128,0.0552842858068,0.497200653216,2.01126043084,0.0400543548353,0.020288175579,0.371724713286,0.285776155774,0.321382368878,0.215626732711,0.419593557737,0.586884950716,0.538018598831,0.179679590048,2.39087242343,1.6063485592,0.988281558833,2.27229301041,0.00291887343689,0,0.703307522554,23.6247848849,1.01283871249,0,1.95551162754e-16,1.28230270659e-16,2.22044604925e-16,0,B6: SSM hybrid,ok,high_alternative_return,0.040252977368,0.154506213407,0.307793061427,True,False,3.39237633412e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.55780133558,21.3552711508,3.29505875153,0.0202718770247,0.195167297723,0.535536338032,0.231215613168,16.1624144144,0.296692477446,0.296692477446,0.171411001583,0,0.271262758086,0.171411001583,1.05858557266,0.101634880586,0.658695518643,0.046000921994,0.0328914056517,0.0131095163423,0.0552991754223,0.627681570253,1.59316450791,0.0400514100506,0.0220405735039,0.352846341226,0.271262758086,0.31726368008,0.215628799494,0.424782511386,0.58413459352,0.53447133145,0.178074678875,2.41524177644,1.60689665509,0.984613621691,2.26254658631,0.00302121910203,0,0.703307522554,23.3959253073,1.01185044802,0,5.19882429393e-18,8.31811887029e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,supply_shock,0.276572578017,0.151280300458,0.291658859125,False,False,3.4053933473e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56358131776,21.5481046326,3.3248124197,0.0202930581747,0.195167297723,0.535536338032,0.231215613168,16.1947491933,0.296692477446,0.296692477446,0.171411001583,0,0.298328741169,0.171411001583,1.05793480678,0.109340632098,0.708636483395,0.0266362139978,0.0200217910239,0.0066144229739,0.0552621386163,0.382327549093,2.61555831478,0.040058502577,0.0182564666075,0.388052549295,0.298328741169,0.324964955166,0.215624323068,0.414946101975,0.58974115732,0.541502363578,0.181262347656,2.36994569012,1.60586924826,0.991501611991,2.28175167632,0.00284803402073,0,0.703307522554,23.5997766184,1.01274228314,0,-5.66753015131e-17,-8.24368022009e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,money_demand_shock,0.256888012435,0.156727044996,0.312140224476,False,False,3.4053933473e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56420627621,767.552060653,118.431141279,0.102461128576,0.195167297723,0.535536338032,0.231215613168,16.1982480167,0.296692477446,0.296692477446,0.171411001583,0,0.252659571126,0.171411001583,1.05952856435,0.0979977151067,0.635123054269,0.0648470171078,0.0534285430229,0.0114184740849,0.140285475609,0.434284385662,2.30263862348,0.0647042678635,0.0299810920734,0.328648156041,0.252659571126,0.317506588234,0.219508873127,0.429939200203,0.589243949474,0.54055727237,0.180748958547,2.45728456945,1.61882863192,0.976017620425,2.2496106287,0.00290673290673,0,0.703307522554,23.6247848849,1.01283871249,0,1.57373383867e-16,0,2.22044604925e-16,0,B6: SSM hybrid,ok,optimistic_forecast,0.103720010148,0.151201130899,0.277367457646,False,False,3.20911239866e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56420627621,57.5574825121,8.88095895049,0.0203839530542,0.195167297723,0.535536338032,0.231215613168,16.1982480167,0.296692477446,0.296692477446,0.171411001583,0,0.265220466715,0.171411001583,1.06192039725,0.10020994211,0.649460494378,0.0505945908433,0.0380344864627,0.0125601043806,0.0661849300907,0.612704375977,1.63210846733,0.0400954992941,0.0218562075546,0.344986801577,0.265220466715,0.315815057559,0.215605115448,0.427015804057,0.585332653523,0.535480825855,0.178429967303,2.42652613069,1.60701107741,0.981880257812,2.25619373095,0.00305833925612,0,0.703307522554,23.6247848849,1.01283871249,0,9.25869285038e-17,0,8.881784197e-16,0,B6: SSM hybrid,ok,fiscal_capacity_limit,0.0951875069575,0.133466106019,0.268795936975,False,False,2.8743026589e-16,39
5,2032,0.0447331081546,1.12177483748,1.12177483748,1.12177483748,193835.452252,172793.546241,4485.77909285,0.558528108086,0.974085067384,0.221118327704,3.24912523583,0,0,0,0,0,0,0,2.90298946634e-06,3.2565005368e-06,5.19359361408e-05,5.16919486919e-05,2.43987448525e-07,3.72420944682,6.55719276324e-05,15250.428592,0.15,0.0175783731063,0,0,5.19359361408e-05,4.90329466745e-05,0.431693244036,0.81410250402,0.732777841873,0.257706453524,0.615133584919,0.265835767346,-0.451409933402,0.615100108397,0.00727367486455,0,1,1.03068409566,1,0,-3.65855249485e-16,-1.1410409577e-16,1.33226762955e-15,0,B6: SSM hybrid,nominal_collapse,no_tax,4485.77909285,0.00807513428081,0,False,False,3.65855249485e-16,0
10,2037,0.121389218408,1.31360502014,1.31360502014,1.31360502014,8588384904.42,6538026859.46,7999508.60197,0.521733175164,0.92967639529,0.22303473046,3.60206013399,0,0,0,0,0,0,0,2.66222531447e-09,3.49711253784e-09,1.14127617202e-08,1.14127617905e-08,0,14.8403434487,1.21817980213e-08,82089688.0945,0.15,0,0,0,1.14127617202e-08,8.75053640573e-09,0.451830303082,0.81411236499,0.73278738116,0.257710898874,0.693893539664,0.300426073207,-0.32708494042,0.693893531327,0.00850359106581,0,1,2.19462528084,1,0,7.02574795886e-17,8.32102900446e-18,1.33226762955e-15,0,B6: SSM hybrid,nominal_collapse,no_tax_7pct_services,7999508.60197,0.00945350725934,0,False,False,3.26026151835e-16,0
14,2041,0.211005241898,1.54255874646,1.54255874646,1.54255874646,71818.1443722,46557.8017932,169.533369293,0.478717483889,0.877759743265,0.225275131047,4.00563253373,0,0,0,0,0,0,0,0,0,0.000410476848549,0.000408930224216,1.54662433297e-06,2.7354914714,0.000558420810639,1790.76420675,0.15,0.0103459647191,0,0,0.000410476848549,0.000410476848549,0.476413153246,0.814037848352,0.732718165314,0.257682346597,0.774758711768,0.327641878538,-0.209942894444,0.774377641978,0.00140733522217,0,1,3.31595410599,1,0,2.31659538175e-16,-1.68191849198e-18,1.33226762955e-15,0,B6: SSM hybrid,nominal_collapse,no_tax_7pct_low_floor,169.533369293,0,0,False,False,2.31659538175e-16,0
14,2041,0.211005241898,1.54255874646,1.54255874646,1.54255874646,49072377334.7,31812323159.3,6076389.11749,0.478717483889,0.877759743265,0.225275131047,4.00563253373,0,0,0,0,0,0,0,2.31607121162e-10,3.57267590492e-10,1.17516047919e-08,1.17516050134e-08,0,27.2717126303,1.21825132285e-08,82084868.7986,0.15,0,0,0,1.17516047919e-08,1.15199976707e-08,0.476413152811,0.814113126895,0.732788521457,0.257712023143,0.774758711768,0.327641878538,-0.20951296494,0.774758700705,0.00140733499057,0,1,3.31595410599,1,0,2.21482703659e-16,4.75500554553e-17,1.33226762955e-15,0,B6: SSM hybrid,nominal_collapse,no_tax_7pct_targeted,6076389.11749,0.000791819775382,0,False,False,2.53552618223e-16,0
