year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code
36,2063,0.886518669972,3.95890011519,3.95890011519,9.52335230983,7.44293217438,1.88005050843,0.0201420456314,0.154471038414,0.486419063134,0.23197866803,10.0285200626,0,0.3257308553,0.201152799213,0.201152799213,0.472597684605,0,0.759611139575,0.101835702437,0.403157374109,0.0460470591751,0.0329755738044,0.0130714853706,0.055763047183,0.624327292735,1.60172398618,0.0400553648149,0.0221044176455,0.353434044203,0.271444885392,0.317491944567,0.21565624213,0.426349011554,0.751016560567,0.676357017373,0.234689613125,1.46951246379,0.981604614572,0.485965179827,1.37314404302,0.00260494398646,0,1,19.4147401602,2.4055550867,0,1.04415316307e-16,-2.98329475162e-17,6.66133814775e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
37,2064,0.886617473776,4.09740802071,4.09740802071,9.75252551889,7.8579633857,1.9177888426,0.0200730427211,0.154423612587,0.486361823786,0.231979557264,10.3773237574,0,0.336912429346,0.208058553285,0.208058553285,0.474809728737,0,0.813216636023,0.0971762912302,0.39817091511,0.0460959459893,0.0330496904507,0.0130462555386,0.0558883148514,0.624402114273,1.60153205305,0.0400426136894,0.0220617266676,0.347323014609,0.266751175452,0.312847121442,0.215670830211,0.425340502732,0.750673081502,0.675957705462,0.234523289554,1.524342124,1.01635950339,0.522243089323,1.42932135374,0.00268763685185,0,1,19.9713664963,2.38016948022,0,2.82572715125e-17,-5.6514543025e-17,8.881784197e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
38,2065,0.886690682963,4.24077619828,4.24077619828,9.98688030186,8.29575846227,1.95618869622,0.0200229831169,0.154388472178,0.486319411997,0.231980216147,10.7384605111,0,0.347907027138,0.214845057927,0.214845057927,0.476784805439,0,0.869172416486,0.0923895564932,0.391803432147,0.0461312236566,0.0331077598712,0.0130234637854,0.0559772461979,0.624558074417,1.60113213,0.0400219128163,0.0220195398752,0.341058593827,0.261939747512,0.308070971169,0.215681414675,0.424433126682,0.750351486963,0.675573751121,0.234363030653,1.58000896495,1.05234897606,0.558295021685,1.48597342005,0.00278682960217,0,1,20.5213770142,2.35496518442,0,4.01490603785e-17,5.35320805047e-17,1.22124532709e-15,0,B12: matched levy and monetary hybrid,ok,fast,B12
39,2066,0.886744925089,4.38917184573,4.38917184573,10.2266283815,8.7581274447,1.99539406351,0.0200417103785,0.154362435957,0.486287988269,0.231980704326,11.1123560566,0,0.358717482726,0.221514798106,0.221514798106,0.479059509954,0,0.927570231042,0.0879956870557,0.38622819217,0.0461284301208,0.0331231420961,0.0130052880247,0.0559904376488,0.624708839351,1.60074571866,0.0400068949351,0.0219837769659,0.335336251705,0.257544711848,0.303673141969,0.215677454913,0.423193867292,0.750013552052,0.67517727678,0.234198026533,1.64465198223,1.08955228786,0.594499650853,1.54452298596,0.00285687290983,0,1,21.064845354,2.32996764332,0,2.53529771435e-17,7.60589314304e-17,6.66133814775e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
40,2067,0.886785112721,4.54276869071,4.54276869071,10.4719647609,9.24790165804,2.03574125994,0.0202201646116,0.154343145894,0.486264706637,0.231981066014,11.4994510167,0,0.369346678722,0.228070134257,0.228070134257,0.482791495118,0,0.988506479964,0.085130270481,0.386727127372,0.0460486387989,0.0330578200606,0.0129908187383,0.0558764109268,0.624681718452,1.60081521591,0.0400125131136,0.0219579005743,0.331660261993,0.254721360861,0.30076999966,0.215639729179,0.420702482202,0.749571403487,0.674703727524,0.234003174373,1.71840146405,1.1278724865,0.631694527594,1.60830410179,0.0028050531777,0,1,21.6018462727,2.30519435918,0,1.20051344151e-16,0,4.4408920985e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
41,2068,0.886814886688,4.70174706168,4.70174706168,10.7230726094,9.76572080978,2.07704087048,0.0202872591699,0.15432885439,0.486247457883,0.23198133398,11.9002015111,0,0.379797518987,0.234513317027,0.234513317027,0.486372192978,0,1.05208179312,0.0820602322963,0.38582645608,0.0458269049563,0.0328443573881,0.0129825475682,0.0555217407817,0.624402851876,1.60153016117,0.0400660493835,0.0219463462856,0.327933274404,0.251858875952,0.297685780908,0.215625548612,0.418393362896,0.749113038607,0.674218657762,0.233803834347,1.79421269966,1.16760940411,0.669097822985,1.67293567251,0.00278114347819,0,1,22.1324550823,2.28065705549,0,6.82114334159e-17,4.54742889439e-17,3.33066907388e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
42,2069,0.886836945014,4.86629399787,4.86629399787,10.9801269989,10.3117455322,2.11901408683,0.0202081802751,0.154318266393,0.486234678981,0.231981532505,12.3150797597,0,0.390072908965,0.240846500816,0.240846500816,0.488625815196,0,1.1183989951,0.077957201277,0.379362660665,0.045820149186,0.0328637587342,0.0129563904518,0.055575098185,0.624203401982,1.60204189343,0.040086177751,0.0219102348366,0.322621557771,0.24777931438,0.293599463566,0.215642262289,0.416963969957,0.748706737123,0.673770186144,0.233618589966,1.86957946156,1.20890727043,0.705950845335,1.74624339402,0.00283710022293,0,1,22.6567472419,2.256363262,0,-5.38329335787e-17,-4.30663468629e-17,6.66133814775e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
43,2070,0.886853286897,5.03660339118,5.03660339118,11.2432977631,10.8876667671,2.16170818338,0.0201480947247,0.154310422289,0.486225211747,0.231981679582,12.7445746882,0,0.400175741592,0.247071755765,0.247071755765,0.49049126642,0,1.18756447451,0.0736938376969,0.371166632853,0.0459292904123,0.0330085421791,0.0129207482332,0.0558345275762,0.624193667441,1.6020668779,0.0400624540825,0.0218556720748,0.316944927202,0.243419510655,0.289348801067,0.21565496337,0.415687358887,0.748323143539,0.673336567926,0.233439126629,1.94054904588,1.25167254732,0.742497493723,1.82445275995,0.00290199396231,0,1,23.1747980625,2.23231747467,0,-4.07882808454e-17,-4.07882808454e-17,1.22124532709e-15,0,B12: matched levy and monetary hybrid,ok,fast,B12
44,2071,0.886865393632,5.21287615471,5.21287615471,11.5127516888,11.4953917287,2.20519179577,0.0201153942635,0.154304611056,0.486218198033,0.231981788543,13.1891925407,0,0.41010888728,0.253191078075,0.253191078075,0.492341149726,0,1.25968865897,0.0694314985746,0.361937803305,0.0459433032534,0.0330496203103,0.0128936829431,0.055903123134,0.624244145007,1.60193733173,0.0400444284174,0.0218095439056,0.311385938619,0.239150071651,0.285093374905,0.21566187633,0.414411631258,0.747952750951,0.672912419276,0.233263479286,2.0159835583,1.29593851706,0.778902164823,1.90241592767,0.00296991892834,0,1,23.6866824941,2.20852200342,0,-5.31189086856e-17,-7.72638671791e-17,4.4408920985e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
45,2072,0.886874362725,5.3953204137,5.3953204137,11.7886541996,12.1383913617,2.2497999064,0.0202286761257,0.154300305892,0.486213002028,0.231981869265,13.6494575031,0,0.419875186839,0.259206398757,0.259206398757,0.495324075554,0,1.33488556788,0.0664028605831,0.358264709232,0.0459231139363,0.0330531369984,0.0128699769379,0.0559107819836,0.624229576064,1.60197471947,0.040034618279,0.021770111404,0.307437633759,0.236117676797,0.282040790734,0.215637930151,0.412191397092,0.747512474986,0.672437546452,0.23306833305,2.10240032942,1.34158288265,0.81594511,1.97443882706,0.00294491220239,0,1,24.1924749727,2.18497759088,-1.11022302463e-16,7.31710152714e-17,7.31710152714e-17,7.77156117238e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
46,2073,0.886881007304,5.584151716,5.584151716,12.0711706542,12.8177037349,2.29537168522,0.0202559252907,0.154297116494,0.486209152669,0.231981929066,14.1259123402,0,0.429477446562,0.265119590934,0.265119590934,0.498108386879,0,1.41305772716,0.063107207921,0.352400223404,0.045750582833,0.0328945347708,0.0128560480622,0.0556453015467,0.624041205855,1.60245828419,0.0400686028377,0.021747645197,0.303363689947,0.232988795945,0.278739378778,0.215632170857,0.410195319282,0.747073610731,0.671965053929,0.232874222631,2.19113879224,1.3888997364,0.853026610121,2.05828678882,0.00294759982205,0,1,24.6922493126,2.16168386321,0,-3.0315731012e-17,-1.38586198912e-16,6.66133814775e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
47,2074,0.886885929791,5.77959325962,5.77959325962,12.360467353,13.5340888221,2.34170264483,0.020184512995,0.154294753701,0.486206300958,0.231981973368,14.6191190494,0,0.43891843487,0.270932475895,0.270932475895,0.499825200332,0,1.49416521051,0.0589954405973,0.340969650825,0.0457499811381,0.0329199234265,0.0128300577116,0.055701173147,0.623929440222,1.60274533551,0.0400767775872,0.0217087159292,0.298030406188,0.228892724437,0.274642705575,0.215647264978,0.408857938321,0.74667849495,0.671523330939,0.232692027389,2.28659981378,1.43801600856,0.889654129871,2.13951707884,0.00300805846057,0,1,25.1860786291,2.13863965815,2.22044604925e-16,1.06641086148e-16,-1.64063209458e-16,1.11022302463e-15,0,B12: matched levy and monetary hybrid,ok,fast,B12
48,2075,0.886889576492,5.98187613578,5.98187613578,12.6567123227,14.290304178,2.38893348067,0.0201694420666,0.154293003284,0.486204188339,0.231982006188,15.1296595332,0,0.448200880083,0.276646828077,0.276646828077,0.501585605313,0,1.57863181165,0.0551101301532,0.329661972403,0.0458218036455,0.0330233000942,0.0127985035512,0.0558852815845,0.623935596819,1.60272952064,0.0400553538985,0.0216588885054,0.292882170792,0.224938777235,0.270760580881,0.215650450727,0.407371876096,0.746281936863,0.671079410865,0.232509072515,2.38171935183,1.48881993589,0.926227500955,2.22140213671,0.00304939388359,0,1,25.6740352868,2.11584326313,0,7.76906503038e-18,6.21525202431e-17,1.11022302463e-15,0,B12: matched levy and monetary hybrid,ok,fast,B12
49,2076,0.886892278053,6.19123958621,6.19123958621,12.9600759344,15.0887014649,2.43710508288,0.0201644803449,0.154291706535,0.486202623261,0.231982030502,15.6581362918,0,0.457327469026,0.282264379157,0.282264379157,0.50341390255,0,1.6665843915,0.0512790091616,0.317480631463,0.0457809853435,0.033004969201,0.0127760161425,0.0558534444443,0.623925896807,1.60275443785,0.04005083262,0.0216205173072,0.287948371232,0.221149523394,0.266930508737,0.215651499575,0.405857387202,0.7458889141,0.670638648751,0.232327519551,2.4768195607,1.5414080646,0.962773175783,2.30689258243,0.00309140824481,0,1,26.1561908635,2.09329258768,0,-1.14048627191e-16,2.94319037913e-17,4.4408920985e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
50,2077,0.886894279428,6.40793127389,6.40793127389,13.2707313944,15.9302307391,2.48601772681,0.0200699773972,0.154290745874,0.486201463818,0.231982048515,16.2051731379,0,0.466300846222,0.287786821396,0.287786821396,0.504250201741,0,1.7581575091,0.0465488005597,0.298281514869,0.0457568985204,0.0330015230048,0.0127553755157,0.0558433124367,0.623967953267,1.60264640958,0.0400493441035,0.0215839256893,0.281846771844,0.216463380345,0.262220278865,0.215671478305,0.405023789377,0.745551909665,0.670238350517,0.232161727292,2.57224402432,1.59599631521,0.998796133302,2.39993972406,0.00320194403818,0,1,26.6326161273,2.07098528795,0,1.11508544257e-16,-2.78771360644e-17,8.881784197e-16,0,B12: matched levy and monetary hybrid,ok,fast,B12
1,2028,0.0144755795665,0.998373538428,1.03366772825,1.03366772825,0.97840606766,0.98,-0.02,0.573051721808,0.957755679283,0.220361889489,3.04000347934,0,0,0,0,0.25945523393,0,0,0.021540178113,0.021505143841,-0.00548916667747,-0.0182277964626,0.0127386297851,-0.0297236444317,0.595014516553,1.68063126559,0.04,0.0207725877924,0.33278931652,0.25945523393,0.253966067253,0.23242588914,0.374579112078,0.747325235439,0.674982033595,0.234594492797,0.36877659497,0.25226200487,-0.79099320596,0.386161123434,0.00261030676228,0,1,0.200243091146,1,-0.0341446181006,-4.2552233474e-17,-2.83681556493e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
2,2029,0.0332822997251,1.07796003714,1.08162237978,1.08162237978,1.03527281967,0.9604,-0.02,0.564024496132,0.977398101769,0.220832057493,3.09565140348,0,0,0,0,0.128961992438,0,0,0.0123234398276,0.0132841756543,0.108613941853,0.0973939297308,0.0112200121218,0.173196855502,0.659724749472,1.51578366705,0.04,0.0199526892852,0.16551244655,0.128961992438,0.23757593429,0.225252494463,0.404251772836,0.73961664906,0.662738973516,0.228930598077,0.493532624411,0.27111782779,-0.720612587502,0.42787724365,0.000239129670101,0,1,0.418846199304,1,-0.00338597157889,-1.34049571708e-16,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
3,2030,0.0574191154862,1.14374672441,1.14374672441,1.14374672441,1.10104622795,0.962666125686,0.00235956443778,0.552438824567,0.966735767532,0.221435477887,3.16317842177,0,0,0,0,0.142265491866,0,0,0.0131882080483,0.015083969756,0.0904048339822,0.0774120099486,0.0129928240336,0.124794747947,0.697726656376,1.43322602177,0.04,0.0209455380562,0.182727940749,0.142265491866,0.232670325848,0.2194821178,0.40820085579,0.735722976777,0.65638040066,0.225821386871,0.508590120828,0.28577846763,-0.671952872374,0.460520105275,0.000231169765566,0,1,0.655529767911,1,0,-4.28542211478e-16,-7.56250961432e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
4,2031,0.0879151555569,1.22351782549,1.22351782549,1.22351782549,1.19297836055,0.975039624024,0.0128533642227,0.537800725333,0.949068700429,0.222197878889,3.24525078207,0,0,0,0,0.160653379562,0,0,0.0148511425338,0.018170637619,0.0714059075766,0.0575322437928,0.0138736637838,0.0893414526079,0.701491370418,1.42553428619,0.04,0.0215443235606,0.206547880498,0.160653379562,0.232059287139,0.217208144605,0.412103613628,0.734660535722,0.654046746923,0.224594355228,0.518725223656,0.304793524099,-0.616294155723,0.486893760984,0.000380575283937,0,1,0.916430423035,1,0,-2.67556504069e-16,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
5,2032,0.125692255092,1.32637839565,1.32637839565,1.32637839565,1.3154319835,0.991747142301,0.0171352198052,0.519667717556,0.927183545803,0.223142306377,3.34650686948,0,0,0,0,0.160619942481,0,0,0.0157664528838,0.0209122824812,0.0714402693013,0.0576538573749,0.0137864119264,0.0906237162733,0.693843364336,1.44124747947,0.04,0.0216702912819,0.20675593973,0.160619942481,0.232060211783,0.216293758899,0.420179718614,0.73441505728,0.653226527241,0.224112966768,0.554452971827,0.330057524463,-0.548635458409,0.51481098615,0.000429593917331,0,1,1.21069321679,1,0,-1.47699791207e-16,4.21999403448e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
6,2033,0.171360273177,1.45921644717,1.45921644717,1.45921644717,1.4751352822,1.01090916639,0.0193214815305,0.497747068875,0.900726998065,0.224284006829,3.47299536892,0,0,0,0,0.15361542296,0,0,0.0165600524019,0.0241647008308,0.0787744770278,0.0653881815202,0.0133862955076,0.105682060892,0.684113639451,1.46174545037,0.04,0.0216352751224,0.1980304961,0.15361542296,0.232389899988,0.215829847586,0.431133776424,0.734358287317,0.653010951636,0.223952854844,0.601595294215,0.362766345977,-0.468381155115,0.554617817097,0.000473926815885,0,1,1.55039092293,1,-1.11022302463e-16,-9.40780684681e-17,7.52624547745e-17,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
7,2034,0.224966092576,1.59997212018,1.59997212018,1.63015736493,1.65064648343,1.03167202891,0.020538801315,0.472016275563,0.869671896936,0.225624152314,3.62560800012,0,0,0,0,0.157815216295,0,0,0.0185762753151,0.0297215226009,0.0763334603014,0.0630503475098,0.0132831127916,0.103129154164,0.674423028892,1.48274889374,0.04,0.0217267031978,0.203796666394,0.157815216295,0.234148676596,0.215572401281,0.441695247574,0.735297365664,0.654188940236,0.224430250291,0.63165175406,0.397320967189,-0.393546342655,0.587432290709,0.000552908410791,0,1,1.94373767113,1.01886610671,0,7.56673773122e-17,1.00889836416e-16,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
8,2035,0.285757724698,1.64149142006,1.64149142006,1.8467237747,1.72814361657,1.05278869901,0.0204683945222,0.442836292145,0.834453886942,0.226571819522,3.77998721789,0.000952173169538,0.000952173169538,0.000322874057838,0,0.205609278354,0.000322874057838,0.0004991042104,0.0250711552075,0.041154086164,0.0350491514625,0.0205852724561,0.0144638790064,0.0319558216502,0.664764373261,1.50429240829,0.0401616403945,0.0224531950639,0.265841462135,0.205609278354,0.240658429817,0.215587274609,0.443043581719,0.739173362867,0.65905221017,0.226540604043,0.579240921099,0.406944007987,-0.382877717121,0.576124118786,0.000835242289895,0,0.99904782683,2.37170306217,1.12502797891,0,-3.17203161331e-16,1.28487356489e-16,7.77156117238e-16,0,B13: usownership and targeted income protection,ok,fast,B13
9,2036,0.352061761364,1.68289415707,1.68289415707,2.10972838557,1.80769761219,1.07416001452,0.0202997197135,0.411010354545,0.796042412461,0.227168555852,3.93548862013,0.00366259636119,0.00366259636119,0.00134737958802,0,0.20567053728,0.00134737958802,0.00213000169025,0.0280972511018,0.0472846997088,0.0380496290779,0.0237182176332,0.0143314114447,0.0373216010679,0.659227331781,1.51692739635,0.0401405183566,0.022551071457,0.26612599531,0.20567053728,0.243720166358,0.215622915256,0.455666529791,0.742071795048,0.663099353533,0.228347126205,0.559435262071,0.416981629245,-0.376546949203,0.565808093648,0.000944337372635,0,0.996337403639,2.83664141918,1.25363105975,0,-2.87889434208e-16,-3.07082063155e-17,3.33066907388e-16,0,B13: usownership and targeted income protection,ok,fast,B13
10,2037,0.421371924532,1.72476336033,1.72476336033,2.42074688081,1.89094597824,1.09635096717,0.0206588891314,0.377741476225,0.755889418801,0.227792347321,4.09224719734,0.00819259332468,0.00819259332468,0.00327553124277,0,0.208210600041,0.00327553124277,0.00533382296488,0.031770579412,0.0547967313063,0.039107017018,0.0247980303995,0.0143089866185,0.0393491468356,0.655003063893,1.52671041576,0.040089915914,0.0227052877365,0.269630324587,0.208210600041,0.247317617059,0.215547037647,0.467473339672,0.743838617107,0.666239586541,0.229808490773,0.537035635984,0.426948849306,-0.372274117859,0.542440703351,0.00109063729413,0,0.991807406675,3.3386899857,1.40352406393,0,2.93562861499e-17,8.80688584497e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fast,B13
11,2038,0.490682087701,1.76784327787,1.76784327787,2.77649216452,1.97889647251,1.11938456156,0.0210093255535,0.344472597904,0.715736425142,0.228416138789,4.25051630102,0.0145134351987,0.0145134351987,0.00627298400047,0,0.211781626204,0.00627298400047,0.0104949821855,0.035721245926,0.0631495644873,0.0394126761322,0.0250280936755,0.0143845824567,0.0399878811673,0.650920062564,1.53628695367,0.0401976667394,0.0229825324045,0.274476485124,0.211781626204,0.251194302336,0.21547305641,0.478203231205,0.744351444466,0.668331014853,0.230856549219,0.516440001059,0.437210590924,-0.368447747171,0.522949367927,0.00121189388996,0,0.985486564801,3.87615416634,1.57055333992,0,1.89348091735e-16,8.41547074379e-17,9.99200722163e-16,0,B13: usownership and targeted income protection,ok,fast,B13
12,2039,0.556986124366,1.81292328722,1.81292328722,3.16802666881,2.07248563984,1.14317337885,0.021251693209,0.312646660304,0.677324950661,0.229012875119,4.41066809733,0.022509048711,0.022509048711,0.0104301549497,0,0.214936115567,0.0104301549497,0.0178401265986,0.0395892911983,0.0717723479379,0.0400750950889,0.0256141448889,0.0144609502,0.0412117123613,0.647140002983,1.54526067835,0.040302797666,0.0232668520733,0.278780421398,0.214936115567,0.255011210655,0.215421919457,0.487691243379,0.743525821418,0.669220917345,0.231417086729,0.500839416918,0.448072031423,-0.36370234388,0.504333826127,0.00140357903358,0,0.977490951289,4.44569358799,1.74746868284,0,-2.61151978136e-16,1.33924091352e-16,3.33066907388e-16,0,B13: usownership and targeted income protection,ok,fast,B13
13,2040,0.617777756488,1.86071648969,1.86071648969,3.58172790022,2.17265095534,1.16764212462,0.0214042298616,0.283466676886,0.642106940667,0.229559999808,4.57317408851,0.0319935748804,0.0319935748804,0.015740863956,0,0.217703024655,0.015740863956,0.0277587904755,0.0432839484737,0.080539156664,0.0409706721361,0.0264496523265,0.0145210198096,0.0428469736051,0.643754682321,1.55338675968,0.0403755079627,0.0235232488057,0.282569732362,0.217703024655,0.258673696791,0.215389748317,0.49537402486,0.741334913514,0.668833326092,0.231450386304,0.488524761121,0.459680640954,-0.356484958144,0.488976368794,0.00154676947285,0,0.96800642512,5.0427721566,1.92491866443,0,1.46912286484e-16,-5.10999257335e-17,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
14,2041,0.671383575888,1.91177293663,1.91177293663,4.0017813977,2.28018939344,1.19270931696,0.0214682151449,0.257735883574,0.611051839538,0.230042452183,4.73857257756,0.0427380398442,0.0427380398442,0.0221066118224,0,0.219919464322,0.0221066118224,0.0400616455305,0.0465012917384,0.088899911064,0.0419580836112,0.0273938942563,0.0145641893548,0.044659549149,0.64078777705,1.56057908065,0.0404212689585,0.0237436168886,0.285625441228,0.219919464322,0.261877547933,0.215376256195,0.50124059492,0.737855707051,0.667195936286,0.230960045608,0.482293030531,0.472201127572,-0.34572450713,0.479586183986,0.00163802575423,0,0.957261960156,5.66223206543,2.09323048832,-1.11022302463e-16,-1.79544182386e-16,1.21724869414e-16,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
15,2042,0.717051593972,1.96644689762,1.96644689762,4.41326550589,2.39565753066,1.21826708545,0.0214283297073,0.235815234893,0.5845952918,0.230453464346,4.90743272292,0.0544984286953,0.0544984286953,0.029362314681,0,0.221326575066,0.029362314681,0.0547337945618,0.0489125059631,0.0961838456058,0.042970597253,0.0283801594258,0.0145904378271,0.0465322898333,0.638282649234,1.56670403183,0.0404404645435,0.0239225746262,0.287606486172,0.221326575066,0.264297172319,0.215384666355,0.505597967919,0.733248943477,0.664421289587,0.229985302147,0.491196528477,0.48559500918,-0.331028635154,0.480869850779,0.001732928137,0,0.945501571305,6.29884026234,2.24428410004,0,-1.56408111767e-16,0,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fast,B13
16,2043,0.754828693508,2.02491253885,2.02491253885,4.80463332502,2.5194714741,1.24423718346,0.02131724506,0.217682227116,0.562710137174,0.230793458242,5.08032332702,0.0670389302546,0.0670389302546,0.0373111702192,0,0.221834812462,0.0373111702192,0.0716177735004,0.0504003049403,0.102056209436,0.0439735853744,0.0293746011077,0.0145989842667,0.0483998093031,0.636290238394,1.57160984038,0.0404284989122,0.0240543880727,0.288394339386,0.221834812462,0.265808397836,0.215408092896,0.508685966761,0.727710566984,0.660664106436,0.228585815894,0.50560946236,0.500022695154,-0.312380939275,0.489649183522,0.00174615773774,0,0.932961069745,6.94770451466,2.37276091329,0,1.87279272783e-16,0,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
17,2044,0.785324733578,2.08720782699,2.08720782699,5.16886658841,2.65195933613,1.27057751597,0.0211698644439,0.203044127882,0.545043070071,0.231067922602,5.25779070402,0.0801473736499,0.0801473736499,0.0457563065275,0,0.221500533638,0.0457563065275,0.0904936266615,0.0509489282136,0.106341001744,0.044887576302,0.0302943178165,0.0145932584855,0.0501144919169,0.634796461962,1.5753080868,0.040395173518,0.024140954051,0.28806254824,0.221500533638,0.266388109941,0.215439181727,0.51074586837,0.721443668172,0.656098810816,0.226831999208,0.520984754071,0.515477031736,-0.290071203878,0.503170737789,0.00174521423408,0,0.91985262635,7.60452418461,2.47645036664,0,4.70972871147e-16,1.67457020852e-16,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
18,2045,0.809461549339,2.15328566196,2.15328566196,5.50331548581,2.79340819352,1.29727710674,0.0210137440892,0.191458456317,0.531060049892,0.231285153944,5.44034626759,0.09364289056,0.09364289056,0.0545222792272,0,0.220532690581,0.0545222792272,0.111211440038,0.0507180138707,0.109210372071,0.0456574472187,0.0310779365397,0.014579510679,0.0515685856234,0.633730426695,1.57795800529,0.0403509593332,0.024192235023,0.286884911502,0.220532690581,0.2661901378,0.215472123929,0.511903971119,0.714623147055,0.65088898227,0.224792267411,0.537426308557,0.531865304043,-0.264456070308,0.518498519437,0.00172467622066,0,0.90635710944,8.26569312617,2.55577584667,0,1.49041459533e-16,3.97443892089e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fast,B13
19,2046,0.828268269498,2.2230584022,2.2230584022,5.80872166279,2.94409967713,1.32434652828,0.020866337197,0.182431230641,0.520164878379,0.231454414425,5.62846217225,0.107377562542,0.107377562542,0.063465421305,0,0.219080410489,0.063465421305,0.13382056021,0.0498525924276,0.110825224468,0.0462754187321,0.031714416581,0.0145610021512,0.0527436613759,0.633007837509,1.57975927113,0.0403041232268,0.0242161341607,0.285058446241,0.219080410489,0.265355829222,0.215503236794,0.512321216774,0.707401133687,0.645181810642,0.222529595467,0.554912159839,0.549252532605,-0.235969014479,0.534872897978,0.00168986364332,0,0.892622437458,8.92829654363,2.61294154803,0,-4.71376289181e-18,0,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,fast,B13
20,2047,0.842743849065,2.29643016327,2.29643016327,6.08799245457,3.10433828997,1.35181044894,0.020737714843,0.175482952449,0.511778837603,0.231584694642,5.82257252004,0.12123426481,0.12123426481,0.0724755996809,0,0.217280396547,0.0724755996809,0.157913786589,0.048503707361,0.111385376614,0.0467537030005,0.0322151742851,0.0145385287154,0.0536621328431,0.632548641822,1.58090608988,0.0402599011591,0.0242174216524,0.282764274777,0.217280396547,0.264034099548,0.215530392187,0.512130811095,0.69989882933,0.639102800283,0.220098505177,0.573348518477,0.567543434142,-0.205055300663,0.552110356802,0.00164777386838,0,0.87876573519,9.59004570052,2.65106797147,0,8.94089916208e-17,0,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
21,2048,0.853781225432,2.37331690364,2.37331690364,6.34511207724,3.27448135424,1.37970675101,0.0206362527303,0.170185011793,0.50538462811,0.231684031029,6.02307779598,0.13512260423,0.13512260423,0.081472879247,0,0.215259619472,0.081472879247,0.18339182665,0.0468125416092,0.111100996304,0.0471047403399,0.0325912895167,0.0145134508233,0.0543476909082,0.632272508204,1.58159652211,0.0402213144529,0.0242019432508,0.280170695607,0.215259619472,0.262364359812,0.215551818203,0.511434348488,0.69221730247,0.632755291352,0.217544531089,0.592671581519,0.586738990489,-0.172125002389,0.570916541805,0.00159332399099,0,0.86487739577,10.2491850478,2.67352078751,0,6.35724545652e-17,0,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
22,2049,0.862136705534,2.45365689682,2.45365689682,6.58435074685,3.45491412754,1.40806733493,0.0205555158025,0.166174381344,0.500544103658,0.23175923035,6.23035076217,0.148974270252,0.148974270252,0.0904020144924,0,0.21309010221,0.0904020144924,0.21008075533,0.044867732664,0.110090021696,0.0473465011263,0.0328598515738,0.0144866495525,0.0548347710258,0.632111949451,1.58199825342,0.0401908758191,0.0241745495824,0.277374113206,0.21309010221,0.260436603336,0.215568870672,0.510345971703,0.684436169963,0.626224457778,0.21490534163,0.612958934404,0.606806932346,-0.13758925089,0.591034579721,0.00154431251089,0,0.851025729748,10.904394372,2.68348470212,0,2.61093669541e-16,9.64038164459e-17,7.77156117238e-16,0,B13: usownership and targeted income protection,ok,fast,B13
