year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,experiment
7,2034,0.0709452248035,1.18786113954,1.18786113954,1.18786113954,1.2250811017,1.03133359693,0.019689248157,0.545946292094,0.95889977701,0.22177363062,3.36940042704,0,0,0,0,0.276629750959,0,0,0.0992683507559,0.117917016249,0.0383906050252,0.0246729836015,0.0137176214237,0.0382268613636,0.670108751052,1.49229509155,0.04,0.0212532712247,0.355461806286,0.276629750959,0.315020355985,0.215752005229,0.366043630054,0.734430814814,0.654256886167,0.224737571538,0.530653002324,0.29464358749,-0.606894891513,0.507586092563,0.00380564194872,0,1,1.46698078989,1,0,-8.77924370571e-17,9.06244511557e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
8,2035,0.0862053699267,1.22588219289,1.22588219289,1.22588219289,1.28988029294,1.05220575062,0.0202380236159,0.538621422435,0.950059219112,0.222155134248,3.43957242455,0,0,0,0,0.276490477315,0,0,0.101426552413,0.124337004488,0.0405720295583,0.0270888110123,0.013483218546,0.0425627049958,0.663533581499,1.50708272781,0.04,0.0211852138178,0.355457096253,0.276490477315,0.317062506874,0.215635954461,0.368030766915,0.734862967629,0.65472255619,0.224922974834,0.546904797266,0.303954212988,-0.578009260101,0.52269987785,0.00370785072105,0,1,1.69848275192,1,0,-7.53128140545e-17,4.30358937454e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
9,2036,0.103001941447,1.26742004108,1.26742004108,1.26742004108,1.36060472949,1.07352312997,0.0202597061807,0.530559068105,0.940328573577,0.222575048536,3.51529415624,0,0,0,0,0.274223072742,0,0,0.101190664867,0.128251076624,0.04259896389,0.0292842630575,0.0133147008325,0.046553673959,0.658327270132,1.51900133166,0.0400714070848,0.0211665985994,0.352732533508,0.274223072742,0.316822036632,0.215631371765,0.372099953949,0.735346797875,0.65524526453,0.225138957327,0.56364511468,0.314256681141,-0.548976211825,0.538118285406,0.00382074459863,0,1,1.9382813406,1,0,1.37696225321e-16,-1.63195526307e-16,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
10,2037,0.121389218408,1.31285775012,1.31285775012,1.31285775012,1.4375744945,1.09499638812,0.020002604087,0.521733175164,0.92967639529,0.22303473046,3.59718938129,0,0,0,0,0.269387365958,0,0,0.0986193338312,0.129473156732,0.0449176917321,0.0317454765426,0.0131722151895,0.0509493195343,0.654824976578,1.52712562252,0.0400779118542,0.0211405048452,0.346717384314,0.269387365958,0.31430505769,0.215685723858,0.378324189958,0.735923825577,0.655822427598,0.225376989668,0.582523867554,0.325624637237,-0.520279553557,0.551692842086,0.00413555058075,0,1,2.18761488421,1,0,-1.54457807769e-16,-1.15843355827e-16,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
11,2038,0.14139823101,1.36259896439,1.36259896439,1.36259896439,1.52252878108,1.11737115679,0.0204336460975,0.512128849115,0.91808470773,0.223534955775,3.68594651766,0,0,0,0,0.269043255221,0,0,0.100581814804,0.137052676688,0.0471331755004,0.0340807462901,0.0130524292102,0.0551212442506,0.652367701773,1.53287784984,0.0400007812261,0.0211106333305,0.346497575419,0.269043255221,0.316176430722,0.215594615918,0.381585282611,0.736292352539,0.656278695171,0.225575533422,0.604326248014,0.337849255205,-0.488366626316,0.569919299248,0.00410332641781,0,1,2.44781963236,1,2.22044604925e-16,0,-7.29196740595e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
12,2039,0.163031283134,1.41706175038,1.41706175038,1.41706175038,1.61635771822,1.14064028458,0.0208248867419,0.501744984096,0.905552176207,0.224075782078,3.78231894657,0,0,0,0,0.271111081473,0,0,0.103774814758,0.147055320647,0.0481757205585,0.0351529628383,0.0130227577202,0.057205983174,0.649650973149,1.53928808134,0.0401300938292,0.0211925140549,0.349404072217,0.271111081473,0.319286802032,0.215511987273,0.384148705672,0.736589509465,0.656732076765,0.225781777961,0.623769020066,0.351203027197,-0.45375809731,0.589094662138,0.00401662312675,0,1,2.7203259892,1,0,-1.45959270076e-16,6.86867153298e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
13,2040,0.186256836159,1.47667023149,1.47667023149,1.47667023149,1.71983247247,1.16466929162,0.0210662444307,0.490596718644,0.892097071779,0.224656420904,3.88712325884,0,0,0,0,0.273150674043,0,0,0.107148902284,0.158223594339,0.0494592732025,0.0364807874601,0.0129784857425,0.0597492934844,0.647045119398,1.5454872775,0.0402474660226,0.0212565409795,0.352296299869,0.273150674043,0.322609947245,0.215461044962,0.386953922415,0.736854142688,0.657191459464,0.225996018319,0.645558955206,0.365834380959,-0.417113728754,0.607353909352,0.00392403253716,0,1,3.00665051038,1,0,2.09800947929e-16,-3.22770689122e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
14,2041,0.211005241898,1.54184391583,1.54184391583,1.54184391583,1.8338570252,1.18939213391,0.021227349657,0.478717483889,0.877759743265,0.225275131047,4.0012349535,0,0,0,0,0.275391911888,0,0,0.110750022288,0.170759248042,0.0507851649864,0.0378623284593,0.0129228365271,0.0623953293773,0.644675832566,1.55116719052,0.0403198733292,0.0212962243583,0.355470597272,0.275391911888,0.326177076875,0.215427054587,0.38992857799,0.73710723457,0.657665652144,0.226220354998,0.66988261391,0.381836212691,-0.378668101719,0.628584843702,0.0038245222245,0,1,3.30838281637,1,0,3.4053933473e-16,9.08104892613e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
15,2042,0.237165855518,1.61298480632,1.61298480632,1.61298480632,1.95925795857,1.21467849597,0.0212599035609,0.466160389351,0.862604289796,0.225861600763,4.12547218665,0.000112539844206,0.000112539844206,3.59487228025e-05,0,0.27801229753,3.59487228025e-05,5.94263038426e-05,0.114605907618,0.184857587703,0.052013797675,0.0391425757074,0.0128712219676,0.064868544977,0.642556383143,1.55628366045,0.0403682048971,0.0213306719352,0.359124799653,0.27801229753,0.330026095205,0.215420187587,0.393006207651,0.737305942469,0.658109856653,0.226437021482,0.69391333659,0.399316147093,-0.338457579958,0.64849773729,0.00371668307854,0,0.999887460156,3.62719941073,1,0,-3.89575209375e-16,-1.416637125e-16,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
16,2043,0.264586041452,1.69044433616,1.69044433616,1.69044433616,2.09667847702,1.24031204824,0.0211031580352,0.452998700103,0.846719136716,0.226303937798,4.26049806535,0.00062977930431,0.00062977930431,0.000208472257576,0,0.280785683425,0.000208472257576,0.000371441486953,0.118566218651,0.200429592779,0.0532337911182,0.0404116052624,0.0128221858559,0.0673031014027,0.640853552515,1.56041890706,0.0403779710683,0.0213545804296,0.362914711786,0.280785683425,0.334019474543,0.215453255892,0.396261402164,0.737306462175,0.658383357913,0.226590165051,0.723697341894,0.41838138667,-0.296514230813,0.680703305778,0.00360856685203,0,0.999370220696,3.9648117088,1,0,-2.64757576518e-17,5.29515153036e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
17,2044,0.293072490725,1.77449132105,1.77449132105,1.77449132105,2.24706727135,1.26631629284,0.020965888901,0.439325204452,0.830216272421,0.226637652417,4.40703472867,0.00177544787755,0.00177544787755,0.000608818728181,0,0.283637519951,0.000608818728181,0.00116236827941,0.122621934046,0.217591557735,0.0544666377336,0.0416935787627,0.0127730589709,0.069725978138,0.639656918627,1.56333805026,0.0403309474105,0.0213609399094,0.366758894893,0.283637519951,0.338104157685,0.215482223639,0.399601290628,0.736993115145,0.65837700685,0.22663411481,0.754533801042,0.439060829837,-0.252973445491,0.708641041463,0.00349803684969,0,0.998224552122,4.32277916829,1,0,2.47038225953e-17,9.88152903814e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
18,2045,0.322395092313,1.86533292686,1.86533292686,1.86533292686,2.41144254612,1.29276790829,0.0208886323273,0.42525035569,0.813229005593,0.226901555831,4.56585958819,0.00369728560518,0.00369728560518,0.00131365297354,0,0.286925853193,0.00131365297354,0.00265862695533,0.126837733777,0.236594601183,0.0554104110153,0.0426651918156,0.0127452191998,0.0715792997891,0.63872008396,1.56563105672,0.0402897666703,0.0213826266133,0.37113753799,0.286925853193,0.342336264208,0.215498530431,0.402807131127,0.736306827266,0.658036135782,0.226543788229,0.783221991085,0.461391094079,-0.207961881402,0.735053146544,0.00338445228375,0,0.996302714395,4.70247227198,1,0,1.15099468823e-16,0,5.55111512313e-16,0,B6: SSM hybrid,ok,low_coverage
19,2046,0.352293356219,1.96310186284,1.96310186284,1.96310186284,2.59056135214,1.31962655692,0.0207760793373,0.410899189015,0.795908244161,0.227170640206,4.73786711987,0.0064052442091,0.0064052442091,0.00236049730803,0,0.289435906185,0.00236049730803,0.00506349809598,0.130028504088,0.255259198597,0.05611488967,0.0433785015461,0.0127363881238,0.0729593466896,0.637935655829,1.56755621176,0.0402665896982,0.0214216379907,0.374514635757,0.289435906185,0.345550795855,0.215522291767,0.406750987879,0.73533372002,0.657417999624,0.226339935443,0.812930480688,0.485472180347,-0.162440884665,0.764062644801,0.00337177223118,0,0.993594755791,5.10502115088,1,0,1.76782918992e-16,8.57129304202e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
20,2047,0.382485101996,2.06785735097,2.06785735097,2.06785735097,2.78587418373,1.34722744895,0.0209156839715,0.396407151042,0.778417461838,0.227442365918,4.92391346097,0.00989980556786,0.00989980556786,0.00378385703793,0,0.293416193952,0.00378385703793,0.00854773277632,0.1346196347,0.278374201199,0.0566962610204,0.0439621060672,0.0127341549532,0.0741087059358,0.637173193916,1.56943199988,0.0402328238012,0.021466481686,0.379798452579,0.293416193952,0.350112454973,0.215492820273,0.409337485009,0.733934669233,0.656425584017,0.225986141184,0.845900278681,0.511141950925,-0.115279336425,0.79487154351,0.00323686610445,0,0.990100194432,5.53135207117,1,0,-1.19555617168e-16,7.97037447784e-17,4.4408920985e-16,0,B6: SSM hybrid,ok,low_coverage
21,2048,0.412676847773,2.17955480505,2.17955480505,2.17955480505,2.99805270604,1.37553444359,0.021011295953,0.381915113069,0.760926679515,0.22771409163,5.1247939959,0.0141717850809,0.0141717850809,0.00561335472029,0,0.297889533567,0.00561335472029,0.0133545115287,0.139216950845,0.303430974159,0.0568000578577,0.0440423214048,0.0127577364529,0.0743858739763,0.636121422591,1.5720269189,0.0402747051915,0.0215473514052,0.385724419335,0.297889533567,0.354689591424,0.215472640579,0.411560304815,0.732170026357,0.655100330295,0.225497907476,0.880729239877,0.538513223262,-0.0670534990202,0.827211891896,0.00310688214935,0,0.985828214919,5.98214085546,1,0,-3.98088315482e-16,-1.4812588483e-16,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
22,2049,0.442575111679,2.29804177335,2.29804177335,2.29804177335,3.22762680522,1.40451180768,0.0210662584474,0.367563946394,0.743605918083,0.227983176005,5.34122121822,0.0192025355956,0.0192025355956,0.00787204217854,0,0.302253311975,0.00787204217854,0.0197298553974,0.143699237162,0.330226849797,0.0569069671916,0.0441361354277,0.0127708317639,0.0746961696404,0.635011619942,1.57477433262,0.0403033887859,0.0216134060366,0.39151130206,0.302253311975,0.359160279166,0.215461042004,0.413530475997,0.730050868239,0.653439842882,0.224872880233,0.922426175858,0.567553799173,-0.0181450593495,0.861820783958,0.00298410739448,0,0.980797464404,6.45777245347,1,0,6.01956301129e-17,-1.37590011687e-16,5.55111512313e-16,0,B6: SSM hybrid,ok,low_coverage
23,2050,0.471897713267,2.42305954987,2.42305954987,2.42305954987,3.47499722139,1.43413612,0.0210922486779,0.353489097632,0.726618651255,0.228247079419,5.57380421065,0.024964539197,0.024964539197,0.0105750585118,0,0.306580989772,0.0105750585118,0.0278783373523,0.148001715646,0.358616970494,0.0568762836706,0.0440960158811,0.0127802677895,0.0747633628959,0.633903833147,1.57752634976,0.0403198775342,0.0216685289944,0.397252775592,0.306580989772,0.363457273442,0.215455557796,0.415198319517,0.727595926821,0.651452078882,0.224113299446,0.961393208567,0.598200849146,0.0311509020233,0.897816888168,0.00287289261493,0,0.975035460803,6.95831000198,1,0,4.79233343465e-17,6.38977791287e-17,4.4408920985e-16,0,B6: SSM hybrid,ok,low_coverage
24,2051,0.50038416254,2.55425065434,2.55425065434,2.55425065434,3.74046739335,1.4644089009,0.0211087221601,0.339815601981,0.71011578696,0.228503457463,5.82303106375,0.0314223415606,0.0314223415606,0.0137287659747,0,0.310904805248,0.0137287659747,0.0380934255693,0.152151523198,0.388633127688,0.0566987998157,0.043910292048,0.0127885077677,0.0745614524207,0.632824410837,1.58021717063,0.0403276746034,0.0217154035872,0.402989239881,0.310904805248,0.367603605063,0.215452081865,0.416482944414,0.724819814657,0.649142611855,0.223220816802,1.00590047421,0.630359114871,0.080630291477,0.942531530202,0.00276608022072,0,0.968577658439,7.48347613268,1,0,7.42034957049e-17,-8.90441948458e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
25,2052,0.527804348473,2.69117176835,2.69117176835,2.69117176835,4.02396280591,1.49524562246,0.0210574529692,0.326653912733,0.69423063388,0.228750239136,6.08925538549,0.0385337570129,0.0385337570129,0.0173304389666,0,0.314758885861,0.0173304389666,0.0507307618698,0.155666516911,0.418925335589,0.056370531165,0.043572980977,0.012797550188,0.0740733751375,0.631813774598,1.58274485332,0.040332616648,0.0217556319227,0.408115375631,0.314758885861,0.371129417026,0.215462900114,0.417774004388,0.721777697384,0.646548421785,0.22220906233,1.05854115668,0.663971441536,0.129769636137,0.985893565566,0.00270513988418,0,0.961466242987,8.03264832064,1,0,-2.34517468587e-16,5.51805808441e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,low_coverage
26,2053,0.553964962093,2.83331113849,2.83331113849,2.83331113849,4.32534069183,1.52660279101,0.0209712491945,0.314096818195,0.679075180411,0.228985684659,6.37268775326,0.0462512552903,0.0462512552903,0.0213685151697,0,0.318062320748,0.0213685151697,0.0660071884667,0.158555860019,0.449238084265,0.0559746315877,0.0431700849236,0.0128045466641,0.0734446517939,0.630960807177,1.58488449461,0.0403172358908,0.021784193216,0.412524533487,0.318062320748,0.374036952335,0.215481092316,0.419062888887,0.718500541742,0.643690836691,0.221085889522,1.11165874406,0.698906700811,0.178265681181,1.03228556988,0.00268701979221,0,0.95374874471,8.60486884317,1,0,-1.28339372979e-17,-5.13357491918e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
27,2054,0.578713367833,2.98010901511,2.98010901511,2.98010901511,4.64467948645,1.55856026169,0.0209337169194,0.30221758344,0.664737851897,0.22920842031,6.67339256778,0.0545234347371,0.0545234347371,0.0258233544191,0,0.321342287217,0.0258233544191,0.0839609782428,0.16131853511,0.480746820787,0.0554652618753,0.0426519476692,0.012813314206,0.0725891838483,0.630231879114,1.58671757672,0.0402913747584,0.0218069296113,0.41689906284,0.321342287217,0.376807549093,0.215489013982,0.419870588374,0.714974963824,0.640560803471,0.219848056147,1.16385047653,0.734963435921,0.226256229512,1.08079449311,0.00266684425312,0,0.945476565263,9.19886862251,1,0,-1.85249132173e-16,-4.78062276574e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
28,2055,0.601938920858,3.12414213259,3.12414213259,3.13097945692,4.9711509597,1.59120512087,0.0209455225971,0.291069317988,0.651282747469,0.229417450288,6.98972173611,0.063296490923,0.063296490923,0.0306684008675,0,0.326241495391,0.0306684008675,0.1045882629,0.164242319349,0.513116349834,0.0534873461385,0.0406209451218,0.0128664010167,0.0689843946961,0.629463469591,1.58865454202,0.0402801150758,0.0218503258206,0.423369949803,0.326241495391,0.379728841529,0.21548652218,0.419572485634,0.711265394069,0.637225318874,0.218524199858,1.21515768978,0.770288043048,0.271828117247,1.13261995685,0.00264353771925,0,0.936703509077,9.81176170561,1.00218854458,0,-1.2841658689e-16,-4.46666389182e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,low_coverage
29,2056,0.623571972982,3.22389205849,3.22389205849,3.28503694855,5.23839065337,1.6248653982,0.0211539523661,0.280685452969,0.638750215946,0.229612147757,7.31058321162,0.0725156023399,0.0725156023399,0.0358716141076,0,0.340467158934,0.0358716141076,0.126303737673,0.169120136443,0.545225064808,0.0440955163051,0.0309649397558,0.0131305765493,0.0518370931023,0.628315946586,1.59155597663,0.0402836567791,0.0219813416219,0.441942533158,0.340467158934,0.384562675239,0.215442538797,0.414823410417,0.707638238261,0.633970874228,0.217238020187,1.24377980149,0.794439349572,0.304482847017,1.17133185739,0.00252922787466,0,0.92748439766,10.4326234896,1.01896617162,0,1.58954786607e-17,1.27163829285e-16,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
30,2057,0.643580985584,3.32759526051,3.32759526051,3.43965973305,5.52031579287,1.65895049148,0.0209771795996,0.27108112692,0.627158528386,0.22979222887,7.63660375062,0.0821261729914,0.0821261729914,0.0413970268535,0,0.342148270295,0.0413970268535,0.150505841573,0.170930656953,0.568788043952,0.0442622273403,0.0311483213699,0.0131139059705,0.0522423379564,0.627375875272,1.59394079278,0.0403461857098,0.0219948002816,0.444228535623,0.342148270295,0.386410497635,0.215479840682,0.414929450296,0.703879043343,0.630501521421,0.215857059181,1.28451044903,0.819967246174,0.336059487051,1.20945439732,0.00254491162073,0,0.917873827009,11.0601365515,1.03367731463,0,2.01115853926e-17,0,7.77156117238e-16,0,B6: SSM hybrid,ok,low_coverage
31,2058,0.661968262544,3.43542007132,3.43542007132,3.59449085322,5.81847001339,1.69367061163,0.0209289670328,0.262255233979,0.616506350099,0.229957714363,7.96840887306,0.0920748920978,0.0920748920978,0.047206297837,0,0.343810600083,0.047206297837,0.177212320468,0.172960635018,0.594192437091,0.044640051483,0.0315717757914,0.0130682756916,0.0530415337106,0.626799205745,1.59540725456,0.0402931538799,0.0219550965462,0.446482753605,0.343810600083,0.388450651566,0.215490016548,0.414372061353,0.699856292249,0.626726468371,0.214346903557,1.32545008626,0.846419183903,0.367961500045,1.2491405375,0.00251848074839,0,0.907925107902,11.6930315579,1.04630315321,0,-6.67835457989e-17,-1.52648104683e-16,5.55111512313e-16,0,B6: SSM hybrid,ok,low_coverage
32,2059,0.678764834065,3.54752915634,3.54752915634,3.74925261847,6.13453008628,1.72924021648,0.0210014890772,0.254192879649,0.606775704564,0.230108883507,8.30662231405,0.102310590987,0.102310590987,0.0532601531424,0,0.34632216136,0.0532601531424,0.206490014931,0.175538428583,0.622727693457,0.0446909774495,0.0316489995767,0.0130419778728,0.0532358324327,0.626154582197,1.59704971972,0.0402786901098,0.021937519603,0.449832650281,0.34632216136,0.39101313881,0.215474710227,0.412709762535,0.695531243677,0.622628291893,0.212702018949,1.37029640415,0.873804080234,0.40094099093,1.28312239422,0.00242562787345,0,0.897689409013,12.3301033496,1.05686308787,0,1.17636551758e-16,0,1.33226762955e-15,0,B6: SSM hybrid,ok,low_coverage
33,2060,0.694024979188,3.66408054391,3.66408054391,3.903749009,6.46863063204,1.76541715023,0.0209207103824,0.24686800999,0.597935146666,0.230246224813,8.65186568785,0.112784894464,0.112784894464,0.0595196406699,0,0.347918268537,0.0595196406699,0.238371522905,0.177086553593,0.648859395607,0.0446600443699,0.0316381057377,0.0130219386322,0.0532794781356,0.625452212873,1.59884317206,0.0403004467232,0.0219293184108,0.451986440017,0.347918268537,0.392578312906,0.215491759314,0.411565271874,0.691039547149,0.618314998753,0.210964627302,1.41158936883,0.902445536483,0.434108113678,1.3282709378,0.00242280422357,0,0.887215105536,12.9702225838,1.06541026111,0,3.00355732707e-16,6.86527389044e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,low_coverage
34,2061,0.707820792078,3.78522887891,3.78522887891,4.05786349849,6.82176792681,1.80220751374,0.0208394732706,0.240246019802,0.589942910576,0.230370387129,9.00475838878,0.123452677386,0.123452677386,0.0659471547413,0,0.348926791124,0.0659471547413,0.272883341639,0.178271951155,0.674800137813,0.0448540679057,0.0318694719068,0.012984595999,0.0537359982894,0.624944373673,1.60014241607,0.0402762131147,0.0218936865484,0.453369757724,0.348926791124,0.39378085903,0.215508907875,0.410428252715,0.686391350036,0.613800620234,0.209140902193,1.45976332342,0.932244740293,0.467557570962,1.37119998841,0.00243897206579,0,0.876547322614,13.6123433018,1.07202592718,0,-2.15639922585e-16,0,7.77156117238e-16,0,B6: SSM hybrid,ok,low_coverage
35,2062,0.720237095837,3.91112678955,3.91112678955,4.21155340053,7.19527482275,1.83969357423,0.0208000800148,0.234286193998,0.582749856292,0.230482133863,9.36591773372,0.134272346416,0.134272346416,0.0725072165799,0,0.349942365236,0.0725072165799,0.310164119142,0.179391657066,0.701623515775,0.0449665163168,0.0320159189855,0.0129505973313,0.0540349875109,0.624519414597,1.60123124538,0.0402518419812,0.0218574192848,0.454755348297,0.349942365236,0.394908881553,0.215517224486,0.408963348413,0.681595765408,0.609099522288,0.207237619689,1.51302361283,0.96318787212,0.501507939489,1.41684640658,0.00245036482203,0,0.865727653584,14.2555069403,1.0768133142,0,-1.15724178573e-17,-6.17195619056e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
36,2063,0.731366905123,4.04192627799,4.04192627799,4.36484186886,7.59057199453,1.87795904043,0.020799912952,0.228943885541,0.576302098254,0.230582302146,9.73595933598,0.145205972301,0.145205972301,0.0791670189229,0,0.351083098663,0.0791670189229,0.350274517871,0.180582647918,0.72990174997,0.0450168090124,0.0320969717773,0.0129198372351,0.0542182172941,0.624093045776,1.60232517694,0.0402400240044,0.0218241941164,0.456297144766,0.351083098663,0.396099907676,0.215517259757,0.407082681143,0.676663102187,0.604226890828,0.205261790095,1.56715381528,0.995299676635,0.536093775745,1.46991970398,0.00244382297415,0,0.854794027699,14.8988433764,1.07989150931,0,-3.6565855163e-17,1.46263420652e-16,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
37,2064,0.741307547172,4.17778006867,4.17778006867,4.51780858646,8.00914951531,1.91708260935,0.0208330256772,0.224172377357,0.570543252525,0.230671767925,10.1154976903,0.156219300064,0.156219300064,0.0858967585114,0,0.352440019202,0.0858967585114,0.393131348185,0.181959204403,0.760185537464,0.0450294542327,0.0321405047331,0.0128889494996,0.0543394510445,0.623616938803,1.60354848911,0.0402399738856,0.021791146286,0.458113981143,0.352440019202,0.397469473434,0.215510269032,0.404720692339,0.671604537992,0.599197301346,0.20322006349,1.62672283789,1.02860805234,0.571402674366,1.52496475287,0.00240691948693,0,0.843780699936,15.5415696098,1.08138976016,0,3.46548351515e-17,2.77238681212e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
38,2065,0.750157476529,4.31884286954,4.31884286954,4.6705800087,8.45212174062,1.95703386207,0.0208396093759,0.219924411266,0.56541628209,0.230751417289,10.505146942,0.167281664084,0.167281664084,0.0926697890452,0,0.353701812586,0.0926697890452,0.438767901261,0.183208590571,0.791249115027,0.0450156571273,0.0321595146256,0.0128561425017,0.0544215522671,0.623092946068,1.60489700022,0.0402499077032,0.0217556526973,0.459801708492,0.353701812586,0.398717469713,0.215508879142,0.402218227764,0.666462112592,0.594050110651,0.201128488835,1.69308207547,1.06322139491,0.607204261661,1.58183980025,0.00237378209403,0,0.832718335916,16.1829866518,1.08144244877,0,1.31354357958e-17,2.62708715917e-17,2.22044604925e-16,0,B6: SSM hybrid,ok,low_coverage
39,2066,0.758013763996,4.46527252012,4.46527252012,4.82331982517,8.92071122221,1.99779771156,0.0208294042772,0.216153393282,0.560864951572,0.230822123876,10.9055218123,0.178365832937,0.178365832937,0.0994626305617,0,0.35480001271,0.0994626305617,0.487221738725,0.184330759942,0.823087076981,0.045041780787,0.0322249871599,0.012816793627,0.0545850428096,0.622587941941,1.60619879158,0.0402518828128,0.0217100235088,0.461271734047,0.35480001271,0.399841793497,0.215511033556,0.399630823472,0.661266154791,0.588812863885,0.198998548883,1.76202565715,1.09917371655,0.643369577442,1.6385280317,0.00234381982919,0,0.821634167063,16.822475133,1.0801848719,0,2.55131809986e-16,9.95636331652e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,low_coverage
40,2067,0.764970203992,4.61723101483,4.61723101483,4.97622010413,9.4162713879,2.03937627501,0.0208121989583,0.212814302084,0.556834923676,0.230884731836,11.3172386482,0.189447805738,0.189447805738,0.106254870528,0,0.355790903808,0.106254870528,0.538535179805,0.185343464123,0.855773590947,0.0450672262103,0.0322927803483,0.012774445862,0.0547500121019,0.622115122089,1.60741953457,0.0402488212832,0.0216581247572,0.462597634627,0.355790903808,0.400858130018,0.215514665895,0.396960335218,0.65603989345,0.583508238491,0.196839867144,1.82850746639,1.13649722347,0.679826734016,1.70565296829,0.00231647346946,0,0.810552194262,17.4594900675,1.07774986527,2.22044604925e-16,9.43237915637e-17,-9.43237915637e-17,8.881784197e-16,0,B6: SSM hybrid,ok,low_coverage
41,2068,0.771115963868,4.77488540108,4.77488540108,5.12949340581,9.94025971061,2.08177974457,0.0207923717051,0.209864337343,0.553274541676,0.230940043675,11.7409165724,0.200506578236,0.200506578236,0.113028988664,0,0.356692972147,0.113028988664,0.592554021095,0.18625875419,0.889364206206,0.0450846339645,0.0323538994452,0.0127307345192,0.0549002899098,0.621675003185,1.6085575178,0.0402436596875,0.0216023733724,0.463803854581,0.356692972147,0.401777606112,0.215518851921,0.394223689458,0.650799608669,0.5781556858,0.19466063815,1.90284400794,1.17522935911,0.716522203252,1.77800376878,0.00229148315273,0,0.799493421764,18.0935551322,1.07426523884,-2.22044604925e-16,1.00520585101e-16,0,5.55111512313e-16,0,B6: SSM hybrid,ok,low_coverage
42,2069,0.776534690267,4.93840855913,4.93840855913,5.28336600457,10.494227778,2.12502219133,0.020771864492,0.207263348672,0.550135347123,0.230988812212,12.1771787054,0.211523893328,0.211523893328,0.119770132824,0,0.357517397796,0.119770132824,0.649518846257,0.187087143434,0.923912750436,0.0450929273134,0.0324065353902,0.0126863919233,0.0550328434235,0.621264631287,1.60962003893,0.0402377115115,0.0215440562194,0.464905327092,0.357517397796,0.402610325109,0.215523181675,0.391436522638,0.645560951768,0.572772011553,0.192467980915,1.98363109926,1.21541074933,0.753411888545,1.85388143629,0.00226860430209,0,0.788476106672,18.7242567468,1.06985194548,0,-1.2695242163e-16,0,9.99200722163e-16,0,B6: SSM hybrid,ok,low_coverage
43,2070,0.781303987764,5.10797987514,5.10797987514,5.43807225057,11.0798177671,2.16911930703,0.0207513671549,0.204974085873,0.547372381875,0.23103173589,12.6266534405,0.222483987379,0.222483987379,0.126465868107,0,0.358271559116,0.126465868107,0.709517352109,0.187836629243,0.959465721987,0.0450925796453,0.0324508022767,0.0126417773686,0.0551481489046,0.620880385522,1.61061618843,0.0402315593476,0.0214839255683,0.465912022429,0.358271559116,0.403364138761,0.215527509518,0.388613506361,0.640334907712,0.567371745777,0.190268072076,2.06996354096,1.25708474332,0.790457023477,1.93319051004,0.00224776390379,0,0.777516012621,19.3512381715,1.06462288096,0,-1.45293308929e-16,-1.20242738424e-16,7.77156117238e-16,0,B6: SSM hybrid,ok,low_coverage
