year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code,calendar_year,gdp_2025_eur_trillion,gdp_nominal_eur_trillion,mvi_real_eur_resident_year,mvi_nominal_eur_resident_year
83,0.569228992694,5.40748058853,5.40748058853,5.40748058853,25.4069562466,4.69848311623,0.0200880498453,0.306770083507,0.670232371566,0.234230724817,16.0418481928,0,0,0,0,0.235213658511,0,0,0.0460315345645,0.248914629618,0.0264855334025,0.0264855334025,0,0.0392500870561,0.701274696662,1.42597473538,0,0,0.307159958142,0.235213658511,0.261699191914,0.215667657349,0.483905177971,0.765179281946,0.69021566808,0.240246757845,1.38175671,1.33620578318,0.687739123002,1.3253309478,0.000924683760787,0,1,17.7563517656,1,0,6.99161608404e-17,3.49580804202e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2110,101.80466331,478.327491715,10367.7541548,48712.7178496
84,0.5706493553,5.50898606648,5.50898606648,5.50898606648,26.4036766808,4.79283780394,0.0200819467409,0.306088309456,0.669409522389,0.234266233882,16.3699067195,0,0,0,0,0.235423762391,0,0,0.0461769137224,0.254387974289,0.0264220990104,0.0264220990104,0,0.0391553322077,0.701224163523,1.42607749707,0,0,0.307448584362,0.235423762391,0.261845861401,0.215668947679,0.484051634743,0.765297509245,0.69035219435,0.240307390447,1.40421242154,1.36127297467,0.705845577477,1.34852732351,0.00092732232203,0,1,17.9677823306,1,0,1.68192185967e-16,-6.72768743868e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2111,103.715669894,497.092383527,10595.7290715,50783.6108543
85,0.571966566069,5.61190646002,5.61190646002,5.61190646002,27.4369447448,4.88905952732,0.0200761484786,0.305456048287,0.668646431477,0.234299164152,16.7025773092,0,0,0,0,0.235620787021,0,0,0.0463119525434,0.259898345654,0.0263613390958,0.0263613390958,0,0.0390644700614,0.701177586554,1.4261722268,0,0,0.307719119517,0.235620787021,0.261982126116,0.215670173573,0.484186642646,0.765409941761,0.690481170254,0.240364610515,1.42715353123,1.38669042731,0.723900555257,1.37212897903,0.000929765635592,0,1,18.1771623339,1,0,-6.47432451362e-17,-6.47432451362e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2112,105.653314577,516.545344225,10825.2462184,52925.2731598
86,0.573187695447,5.71626998654,5.71626998654,5.71626998654,28.5081034149,4.98718630892,0.0200706866114,0.304869906185,0.667939002754,0.234329692386,17.0399144582,0,0,0,0,0.23580560847,0,0,0.0464373664214,0.265448523929,0.0263030863091,0.0263030863091,0,0.0389772560177,0.701134744471,1.42625937152,0,0,0.307972773823,0.23580560847,0.262108694779,0.215671328357,0.484310916898,0.765516895432,0.690603030978,0.240418616199,1.45058070848,1.41246504154,0.741904894249,1.39615644689,0.000932029828505,0,1,18.3844742458,1,0,-6.23105933616e-17,6.23105933616e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2113,107.618128598,536.711657535,11056.4213967,55140.4334151
87,0.574319390363,5.82210554438,5.82210554438,5.82210554438,29.6185474049,5.0872570377,0.0200655685562,0.304326692626,0.667283385502,0.234357984759,17.3819765132,0,0,0,0,0.235979018747,0,0,0.0465538228335,0.271041270031,0.0262472145491,0.0262472145491,0,0.0388935121256,0.701095360542,1.42633949143,0,0,0.308210644203,0.235979018747,0.262226233296,0.215672410462,0.484425269139,0.76561863793,0.690718183395,0.24046959372,1.47449502054,1.43860390505,0.75985963176,1.42087830671,0.000934128923618,0,1,18.5897035652,1,0,1.79923425864e-16,-2.9987237644e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2114,109.610656016,557.617581223,11289.3696036,57431.924967
88,0.575367890485,5.9294426867,5.9294426867,5.9294426867,30.7697246663,5.18931142303,0.0200607880766,0.303823412567,0.666675964932,0.234384197262,17.7288255867,0,0,0,0,0.236141732763,0,0,0.046661943571,0.276679320054,0.0261936320118,0.0261936320118,0,0.0388131136031,0.70105914988,1.42641316381,0,0,0.30843372344,0.236141732763,0.262335364774,0.215673421203,0.484530369893,0.765715424558,0.690827009953,0.240517718498,1.49889793662,1.4651142795,0.777765905222,1.44692678307,0.000936075361221,0,1,18.792838619,1,0,-1.73192011823e-16,-1.44326676519e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2115,111.631453216,579.290375342,11524.2048024,59802.6876227
89,0.576339045355,6.03831159854,6.03831159854,6.03831159854,31.9631406665,5.29339040307,0.0200564143405,0.30335725823,0.666113352271,0.234408476134,18.0805274717,0,0,0,0,0.236295594241,0,0,0.0467635089069,0.282372638221,0.0261422606211,0.0261422606211,0,0.0387359591466,0.701025784793,1.42648105347,0,0,0.308644475382,0.236295594241,0.262437854862,0.215674345955,0.484625568962,0.76580733785,0.690929782759,0.240563127583,1.52378787705,1.49200349198,0.795626310806,1.47335337118,0.000937908310653,0,1,18.9938703714,1,0,-1.94513080012e-16,-2.77875828589e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2116,113.681088482,601.758382781,11761.3420216,62257.3749846
90,0.577238332056,6.14874307716,6.14874307716,6.14874307716,33.2003570065,5.39953557823,0.0200523987605,0.302925600613,0.665592374517,0.234430958301,18.4371515554,0,0,0,0,0.236440783898,0,0,0.0468585347908,0.288121091401,0.0260929458807,0.0260929458807,0,0.0386618319607,0.700994898463,1.42654390523,0,0,0.308843188555,0.236440783898,0.262533729778,0.215675194987,0.484712117727,0.765894612688,0.691026840013,0.240605976863,1.54916811193,1.51927915587,0.81344221207,1.50016523375,0.000939626024958,0,1,19.1927922411,1,-1.11022302463e-16,-2.40768669317e-16,2.67520743685e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2117,115.760141623,625.051003232,12000.775716,64798.6154446
91,0.578070873159,6.2607685151,6.2607685151,6.2607685151,34.4829916195,5.50778894577,0.0200486441802,0.302525980883,0.665110064042,0.234451771829,18.7987707334,0,0,0,0,0.236577262438,0,0,0.0469469437609,0.293923947378,0.0260456701643,0.0260456701643,0,0.0385907182703,0.700966255522,1.42660219678,0,0,0.309029860866,0.236577262438,0.262622932602,0.215675988841,0.484791269743,0.765977532212,0.691118542517,0.24064642639,1.57573258306,1.54694908366,0.831214197796,1.52737022405,0.000941222570812,0,1,19.3895999279,1,0,-5.15140002642e-17,5.15140002642e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2118,117.869203653,649.198696929,12242.4753873,67428.970607
92,0.578841454725,6.37441988597,6.37441988597,6.37441988597,35.8127224034,5.61819319154,0.020045111905,0.302156101732,0.664663648173,0.234471036368,19.1654613263,0,0,0,0,0.236705258854,0,0,0.0470289748065,0.299782432223,0.0260004516504,0.0260004516504,0,0.0385226522541,0.700939743964,1.42665615499,0,0,0.309204837568,0.236705258854,0.262705710504,0.215676735698,0.484863853855,0.766056362649,0.691205226143,0.24068462514,1.60320513282,1.57502117907,0.84894289388,1.55502631085,0.000942701062775,0,1,19.5842912478,1,0,4.96012791039e-17,-2.48006395519e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2119,120.00887653,674.233053045,12486.4921037,70151.5249234
93,0.579554544159,6.4897297327,6.4897297327,6.4897297327,37.19128981,5.73079178052,0.0200417794731,0.301813818803,0.664250538837,0.234488863604,19.5373029969,0,0,0,0,0.23682595811,0,0,0.047105747966,0.305703573156,0.0259572301599,0.0259572301599,0,0.0384575458195,0.700915280831,1.42670594771,0,0,0.309369709793,0.23682595811,0.26278318827,0.215677440304,0.484929621896,0.766131234576,0.691287135864,0.24072069015,1.63113339323,1.60350345108,0.866629936489,1.58321584637,0.00094408301265,0,1,19.7768659775,1,0,-4.77627113358e-17,-4.77627113358e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2120,122.179772926,700.186838432,12733.1185619,72970.8511952
94,0.580214307795,6.60673115803,6.60673115803,6.60673115803,38.6205006668,5.84562921406,0.0200386679417,0.301497132258,0.663868322379,0.234505357695,19.9143786705,0,0,0,0,0.236939494847,0,0,0.0471773245177,0.311687899844,0.0259159278783,0.0259159278783,0,0.0383952848442,0.700892763795,1.42675178238,0,0,0.309524693907,0.236939494847,0.262855422725,0.215678098208,0.484989465996,0.76620233634,0.69136454464,0.240754745349,1.65952444511,1.63240403255,0.884276449924,1.61144950613,0.000945370740386,0,1,19.9673257067,1,0,-3.21966252667e-16,-4.59951789524e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2121,124.382516055,727.094069571,12982.3768236,75890.161228
95,0.580824628061,6.72545781711,6.72545781711,6.72545781711,40.1022302136,5.96275098353,0.020035784889,0.30120417853,0.663514749617,0.234520615702,20.2967744584,0,0,0,0,0.237046003274,0,0,0.0472437219108,0.317735658834,0.0258764264423,0.0258764264423,0,0.0383356957549,0.700872039088,1.42679397127,0,0,0.309670003054,0.237046003274,0.262922429716,0.215678707805,0.48504423467,0.766269927453,0.691437739442,0.240786917333,1.68838557336,1.6617312049,0.901883219971,1.63969482105,0.000946565049559,0,1,20.1556736999,1,0,-2.65774271895e-16,-1.32887135948e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2122,126.617739531,754.990050918,13234.2771579,78912.6991393
96,0.581389120163,6.84594391191,6.84594391191,6.84594391191,41.638425493,6.0822037149,0.0200331577988,0.300933222322,0.66318772618,0.234534728004,20.6845795842,0,0,0,0,0.237146270548,0,0,0.0473056401345,0.323851759078,0.0258386328709,0.0258386328709,0,0.0382786462209,0.700852914247,1.42683290555,0,0,0.309806700871,0.237146270548,0.262984903419,0.215679263285,0.485093958714,0.766334189136,0.691506955944,0.240817314237,1.71772214142,1.69149334842,0.919451635411,1.66839779585,0.000947681353586,0,1,20.3419147655,1,0,-1.27984438775e-16,-4.26614795917e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2123,128.88608726,783.911438732,13489.0240316,82042.9920752
97,0.581911148184,6.96822418754,6.96822418754,6.96822418754,43.2311040994,6.20403461999,0.0200307176152,0.300682648872,0.662885303175,0.234547778705,21.0778863138,0,0,0,0,0.237240492441,0,0,0.0473631553947,0.33003708502,0.0258024422003,0.0258024422003,0,0.0382239847226,0.700835209912,1.42686894987,0,0,0.309935076078,0.237240492441,0.263042934641,0.215679779247,0.485139284067,0.766395315156,0.69157243809,0.240846044906,1.74754151998,1.72169908669,0.936982630834,1.69794189185,0.000948717991076,0,1,20.5260551332,1,0,2.4653871925e-16,8.21795730832e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2124,131.188213377,813.896217526,13746.6542835,85284.7190837
98,0.582393840574,7.09233392997,7.09233392997,7.09233392997,44.8823583023,6.32829175071,0.0200284392866,0.300450956524,0.662605668218,0.234559846014,21.4767898895,0,0,0,0,0.237328909711,0,0,0.0474165056122,0.336293691594,0.0257678568892,0.0257678568892,0,0.0381717198952,0.700818835988,1.42690228722,0,0,0.310055473932,0.237328909711,0.2630967666,0.215680260987,0.485180673255,0.766453496241,0.6916344103,0.24087320967,1.77785110885,1.75235713648,0.954477167002,1.72809734886,0.000949678603836,0,1,20.7081023392,1,2.22044604925e-16,-7.91561275563e-17,3.95780637781e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2125,133.524782198,844.983777696,14007.2535054,88641.9868083
99,0.58284010498,7.21830896533,7.21830896533,7.21830896533,46.5943585357,6.45502412816,0.0200263171245,0.300236749609,0.662347136842,0.234571002625,21.8813884674,0,0,0,0,0.237411878321,0,0,0.0474659899965,0.34262418114,0.0257348213847,0.0257348213847,0,0.0381217703828,0.700803715781,1.42693307339,0,0,0.310168388101,0.237411878321,0.263146699706,0.21568070971,0.485218447026,0.766508883134,0.691693076958,0.240898900622,1.80865808103,1.78347632709,0.97193631221,1.75871056935,0.000950568968297,0,1,20.8880651179,1,0,-1.90619304056e-16,2.28743164867e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2126,135.896468207,877.214981211,14270.9300896,92119.1980596
100,0.583252642397,7.34618566051,7.34618566051,7.34618566051,48.3693562346,6.58428175789,0.0200243449384,0.30003873165,0.662108144298,0.23458131606,22.2917830596,0,0,0,0,0.23748975541,0,0,0.0475118900033,0.349031165046,0.0257032613156,0.0257032613156,0,0.0380740263169,0.700789765214,1.42696147923,0,0,0.310274311815,0.23748975541,0.263193016725,0.215681126722,0.485252895668,0.766561608039,0.691748627444,0.240923203434,1.83996974312,1.81506562248,0.98936118023,1.78979023954,0.0009513944741,0,1,21.0659533014,1,0,0,-3.67248393959e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow,B0,2127,138.303956073,910.632215014,14537.7928052,95720.9239672
1,0.00191263144382,0.968515506643,1.01067634336,1.01067634336,0.94914519651,0.98,-0.02,0.579081936907,0.957222722024,0.220047815786,3.03311972179,0,0,0,0,0.214735189255,0,0,0,0,0.0195269619484,0.0195269619484,0,0.0308898702262,0.65167471153,1.53450791063,0,0,0.275318402335,0.214735189255,0.234262151204,0.234262151204,0.420811288611,0.745932276231,0.672459750399,0.233555117364,0.391787331534,0.168814965182,-0.838752311769,0.376483708689,0.018988780221,0,1,0.188879562466,1,-0.0417154680559,-2.63184369956e-16,-1.75456246638e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2028,18.2338879354,17.8692101767,0,0
2,0.00397057522745,1.02056503132,1.02601476313,1.02601476313,0.980150656076,0.9604,-0.02,0.578094123891,0.992400418046,0.220099264381,3.07575815113,0,0,0,0,0.135013144522,0,0,0,0,0.0906754081111,0.0906754081111,0,0.143687447963,0.721735458218,1.38554921836,0,0,0.173115806096,0.135013144522,0.225688552633,0.225688552633,0.421328133116,0.739069258667,0.660810725814,0.22812105208,0.470431384709,0.202860609034,-0.800878275943,0.416897926674,0.0119862599454,0,1,0.383013572286,1,-0.00531155302429,-1.98223638484e-16,2.83176626405e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2029,19.2138053384,18.452938647,0,0
3,0.00618367993805,1.04288504429,1.04288504429,1.04288504429,1.00207586539,0.960868957588,0.000488294031785,0.57703183363,0.996417650024,0.220154591998,3.12080859349,0,0,0,0,0.157823062927,0,0,0,0,0.062069564815,0.062069564815,0,0.0879242000301,0.768013602904,1.30206027109,0,0,0.20237737032,0.157823062927,0.219892627742,0.219892627742,0.421884784272,0.736014477813,0.654893468613,0.225158443653,0.463035191699,0.199840259304,-0.795430683591,0.436161362924,0.0129804844668,0,1,0.576576322627,1,0,-1.10792312535e-16,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2030,19.6340160758,18.86571656,0,0
4,0.00856226692381,1.06034050841,1.06034050841,1.06034050841,1.02935813858,0.970780735447,0.0103154314443,0.575890111877,0.995039679121,0.220214056673,3.16706196269,0,0,0,0,0.187215333743,0,0,0,0,0.0305384421101,0.0305384421101,0,0.0408454670212,0.77819648931,1.28502250233,0,0,0.240085545714,0.187215333743,0.217753775853,0.217753775853,0.422483827345,0.736033592287,0.653168764788,0.224129020089,0.447827750209,0.193453297105,-0.792981806363,0.436509861582,0.0147314438206,0,1,0.768666342414,1,0,2.42675674459e-16,-2.69639638288e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2031,19.9626437276,19.3793499594,0,0
5,0.0111171200807,1.0782286175,1.0782286175,1.0782286175,1.06189444047,0.984850914946,0.0144936739942,0.574663782361,0.993559593114,0.220277928002,3.21454821071,0,0,0,0,0.196712238982,0,0,0,0,0.0201447071371,0.0201447071371,0,0.0267046281654,0.774497361377,1.29115998307,0,0,0.252285071883,0.196712238982,0.21685694612,0.21685694612,0.423128241083,0.736850291305,0.652996709652,0.22386492692,0.447318671326,0.19342337792,-0.785553604106,0.43971351077,0.0154233113461,0,1,0.959388899783,1,0,7.84133748835e-17,1.30688958139e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2032,20.2994166282,19.9918990392,0,0
6,0.0138594687037,1.09656515644,1.09656515644,1.09656515644,1.09812910378,1.00142622381,0.0168302720901,0.573347455022,0.991970886613,0.220346486718,3.26329959774,0,0,0,0,0.197998307053,0,0,0,0,0.0183603184114,0.0183603184114,0,0.0245150238943,0.767301803865,1.30326814685,0,0,0.253956794499,0.197998307053,0.216358625464,0.216358625464,0.423820972885,0.737718016177,0.653332349139,0.223888155435,0.453087968668,0.196125513762,-0.774099870904,0.444173925291,0.0155775201653,0,1,1.14885131756,1,0,4.54955942214e-16,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2033,20.644631954,20.6740758197,0,0
7,0.016800962325,1.11536690351,1.11536690351,1.11536690351,1.13729076025,1.01965618369,0.0182039969006,0.571935538084,0.99026681077,0.220420024058,3.31335082158,0,0,0,0,0.19722100741,0,0,0,0,0.0188457146517,0.0188457146517,0,0.0254369186364,0.759726122419,1.3162638094,0,0,0.252983675179,0.19722100741,0.216066722061,0.216066722061,0.424565414354,0.738491148604,0.653887840227,0.224028907018,0.460560900814,0.199491738743,-0.760325315494,0.450499697426,0.0155990008972,0,1,1.33716309505,1,0,-1.70834966835e-16,-2.44049952622e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2034,20.9986055835,21.4113580321,0,0
8,0.0199536363932,1.13465167642,1.13465167642,1.13465167642,1.17895551738,1.03904620412,0.0190162338422,0.570422254531,0.98844039317,0.22049884091,3.36473915178,0,0,0,0,0.195827286061,0,0,0,0,0.0200672136474,0.0200672136474,0,0.0273814172616,0.752944312579,1.32811946819,0,0,0.251221289125,0.195827286061,0.215894499708,0.215894499708,0.425364895416,0.739140356404,0.6544517046,0.224209053106,0.468648945673,0.203204307987,-0.745296411252,0.456996652593,0.0155849610611,0,1,1.52443601304,1,0,-2.35425130181e-17,1.88340104144e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2035,21.3616729641,22.1957652069,0,0
9,0.023329867599,1.15443837598,1.15443837598,1.15443837598,1.22289651926,1.05929995459,0.0194926369936,0.568801663552,0.986484463707,0.22058324669,3.41750456775,0,0,0,0,0.194362151652,0,0,0,0,0.0214314617764,0.0214314617764,0,0.0295244099171,0.747321050647,1.33811298254,0,0,0.249368711702,0.194362151652,0.215793613428,0.215793613428,0.426222455788,0.739674834347,0.654960871838,0.224392936537,0.476929996998,0.207024218573,-0.72960884158,0.463727145555,0.0155721242996,0,1,1.71078421914,1,0,-1.36179514024e-16,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2036,21.7341899346,23.0230264108,0,0
10,0.0269423176208,1.17474702652,1.17474702652,1.17474702652,1.2690085034,1.08023980887,0.0197676344549,0.567067687542,0.984391687176,0.220673557941,3.4716898997,0,0,0,0,0.193038520968,0,0,0,0,0.0226969000896,0.0226969000896,0,0.0315162221893,0.742862532673,1.34614407918,0,0,0.247699180407,0.193038520968,0.215735421058,0.215735421058,0.427141605991,0.74011587874,0.655406513726,0.224566305087,0.48523017873,0.21087819058,-0.713582897482,0.471890086744,0.0155749653966,0,1,1.89632429035,1,0,4.37437188817e-17,4.37437188817e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2037,22.1165334856,23.8911599054,0,0
11,0.030803864069,1.19559881167,1.19559881167,1.19559881167,1.31726442681,1.10176123792,0.0199228253509,0.565214145247,0.982154603277,0.220770096602,3.52734097087,0,0,0,0,0.191922251589,0,0,0,0,0.0237803432854,0.0237803432854,0,0.0332290631046,0.73942926816,1.35239439803,0,0,0.246297338888,0.191922251589,0.215702594875,0.215702594875,0.428126096066,0.740486618047,0.655795629009,0.2247255471,0.49424207983,0.21474178648,-0.697386044281,0.480632661723,0.0155981303899,0,1,2.08117526932,1,0,4.21412361115e-17,-8.42824722229e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2038,22.5091024338,24.799656562,0,0
12,0.0349275174422,1.21701610427,1.21701610427,1.21701610427,1.36768885042,1.12380505535,0.020007799028,0.563234791628,0.979765674725,0.220873187936,3.58450673934,0,0,0,0,0.191014099261,0,0,0,0,0.0246705261015,0.0246705261015,0,0.0346414543674,0.73683826132,1.3571499371,0,0,0.245164325374,0.191014099261,0.215684625362,0.215684625362,0.429179369273,0.74080789123,0.656140888454,0.224872005861,0.504120575389,0.218613151282,-0.681102948372,0.489669065037,0.0156419314382,0,1,2.26545867061,1,0,-1.62350234015e-16,-1.21762675511e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2039,22.9123179842,25.7489787804,0,0
13,0.0393263230004,1.23902248871,1.23902248871,1.23902248871,1.42034118884,1.14634012036,0.0200524680928,0.56112336496,0.977217344096,0.220983158075,3.64323943746,0,0,0,0,0.19028852891,0,0,0,0,0.0253866514184,0.0253866514184,0,0.0357798590706,0.734910167661,1.36071052491,0,0,0.244267541687,0.19028852891,0.215675180328,0.215675180328,0.430306011876,0.741097125969,0.656455807041,0.225009002517,0.514138013691,0.222500279126,-0.66477426165,0.497847066459,0.0157049428578,0,1,2.44929845285,1,0,0,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2040,23.3266241517,26.7402451377,0,0
14,0.0440132465984,1.26164277417,1.26164277417,1.26164277417,1.47530513417,1.16935250166,0.0200746540121,0.558873641633,0.974502099969,0.221100331165,3.70359470639,0,0,0,0,0.189712257355,0,0,0,0,0.0259582321865,0.0259582321865,0,0.0366885061643,0.73348859797,1.36334770952,0,0,0.243564434479,0.189712257355,0.215670489542,0.215670489542,0.431509731299,0.741368113902,0.656752653158,0.225140338474,0.523553762349,0.226318930505,-0.648417811511,0.505603989672,0.0157852361653,0,1,2.63282095257,1,0,3.76268949015e-17,-3.76268949015e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2041,23.7524880097,27.7750312747,0,0
15,0.0490010437402,1.28490299682,1.28490299682,1.28490299682,1.53268204004,1.19283871532,0.0200848021732,0.556479499005,0.971612552782,0.221225026094,3.76563172301,0,0,0,0,0.189252763982,0,0,0,0,0.0264155799944,0.0264155799944,0,0.0374142460631,0.732445575892,1.3652891531,0,0,0.243013412504,0.189252763982,0.215668343976,0.215668343976,0.432793682474,0.741631657969,0.65704173745,0.225269601158,0.531964584603,0.229518754715,-0.632040065736,0.513477028336,0.0158809421786,0,1,2.81615477511,1,0,1.44873234711e-16,7.24366173557e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2042,24.1903997315,28.8552453389,0,0
16,0.0543021113941,1.30883040906,1.30883040906,1.30883040906,1.59258685821,1.21680154067,0.0200889064331,0.553934986531,0.968541520683,0.221357552785,3.82941331599,0,0,0,0,0.188881757018,0,0,0,0,0.0267857192307,0.0267857192307,0,0.0379995988035,0.731680509545,1.36671673901,0,0,0.24257829469,0.188881757018,0.215667476249,0.215667476249,0.434162367951,0.741896028778,0.65733135968,0.225399893904,0.540415981684,0.232692506579,-0.615642258604,0.521460856594,0.0159904752624,0,1,2.99943063823,1,0,-1.04567893949e-16,-1.39423858598e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2043,24.6408723883,29.9830514854,0,0
17,0.0599283224886,1.33345345378,1.33345345378,1.33345345378,1.65514571255,1.24124746002,0.0200903093361,0.551234405205,0.965282125407,0.221498208062,3.89500606757,0,0,0,0,0.188576145723,0,0,0,0,0.0270910339238,0.0270910339238,0,0.0384801892551,0.73111651946,1.36777103701,0,0,0.242229558976,0.188576145723,0.215667179647,0.215667179647,0.43561928859,0.742167490026,0.657628034428,0.225533778284,0.548924893837,0.235844507112,-0.599223597887,0.529552848292,0.0161125908857,0,1,3.18278116362,1,0,1.34154112983e-16,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2044,25.1044414637,31.160824202,0,0
18,0.0658908434629,1.35880172153,1.35880172153,1.35880172153,1.720494512,1.2661851135,0.0200907992028,0.548372395138,0.961827897976,0.221647271087,3.96248039704,0,0,0,0,0.188317849002,0,0,0,0,0.0273492270781,0.0273492270781,0,0.0388844104378,0.730696063771,1.36855807713,0,0,0.241944098101,0.188317849002,0.21566707608,0.21566707608,0.437168247951,0.742450719611,0.657936803302,0.225673313054,0.557342961066,0.23897737116,-0.582782885151,0.537751790475,0.016246575921,0,1,3.3663406119,1,0,0,9.67939464687e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2045,25.5816640486,32.3911221969,0,0
19,0.0721999358085,1.38490588863,1.38490588863,1.38490588863,1.78877821235,1.29162438187,0.0200912710921,0.545344030812,0.958172893668,0.221804998395,4.03191062163,0,0,0,0,0.188093131493,0,0,0,0,0.0275738448205,0.0275738448205,0,0.0392341062732,0.730376774203,1.36915635234,0,0,0.241704368577,0.188093131493,0.215666976313,0.215666976313,0.438812905328,0.742749226907,0.658261542539,0.225820128667,0.56576112537,0.242104968607,-0.566319283239,0.546057093904,0.0163946365254,0,1,3.55024455684,1,0,-1.55164991523e-16,-1.24131993218e-16,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2046,26.0731176747,33.6766744999,0,0
20,0.0788647431796,1.41179763418,1.41179763418,1.41179763418,1.86015047313,1.31757585371,0.0200921198223,0.542144923274,0.954311815352,0.221971618579,4.1033749903,0,0,0,0,0.187891815087,0,0,0,0,0.0277749817889,0.0277749817889,0,0.0395456218479,0.730127871717,1.36962310129,0,0,0.241497379239,0.187891815087,0.215666796875,0.215666796875,0.440556783442,0.743065751909,0.65860522831,0.225975506974,0.574902139172,0.245234794676,-0.549832634552,0.555112920575,0.0165534827583,0,1,3.73462949491,1,0,1.49211453679e-16,8.95268722072e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2047,26.5793987526,35.0203740026,0,0
21,0.0858930663843,1.43950953422,1.43950953422,1.43950953422,1.93477354473,1.34405052467,0.0200934700523,0.538771328136,0.950240143837,0.22214732666,4.1769556856,0,0,0,0,0.18770652925,0,0,0,0,0.0279599821614,0.0279599821614,0,0.03983089141,0.729927253584,1.36999953775,0,0,0.241313729044,0.18770652925,0.215666511412,0.215666511412,0.442403077195,0.743402315782,0.658970149104,0.22614045249,0.584175990317,0.248348149952,-0.533323550623,0.564031957846,0.0167296435684,0,1,3.91963238698,1,0,-2.86912912275e-16,-2.86912912275e-17,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2048,27.1011205797,36.4252753343,0,0
22,0.0932911293683,1.46807493164,1.46807493164,1.46807493164,2.01281827907,1.37105963442,0.0200953083607,0.535220257903,0.945954273446,0.222332278234,4.25273878864,0,0,0,0,0.187532065901,0,0,0,0,0.0281340568595,0.0281340568595,0,0.0400984152346,0.72975921324,1.37031500508,0,0,0.241146778569,0.187532065901,0.21566612276,0.21566612276,0.444354095778,0.743760587614,0.659373739932,0.226315750443,0.593655276366,0.251569702134,-0.516793391694,0.573478191565,0.0169220022105,0,1,4.10539012964,1,0,-2.75788191158e-17,0,1.33226762955e-15,0,B1: no household transfer,ok,slow,B1,2049,27.6389108906,37.8945950613,0,0
